,Years,Timesteps,Region,Carrier,Value
4715,Y10,12,reg1,Cement_sector_energy,0.0
4716,Y10,13,reg1,Cement_sector_energy,0.0
4717,Y10,14,reg1,Cement_sector_energy,0.0
4718,Y10,15,reg1,Cement_sector_energy,0.0
4719,Y10,16,reg1,Cement_sector_energy,0.0
4720,Y10,17,reg1,Cement_sector_energy,0.0
4721,Y10,18,reg1,Cement_sector_energy,0.0
4722,Y10,19,reg1,Cement_sector_energy,0.0
4723,Y10,20,reg1,Cement_sector_energy,0.0
4724,Y10,21,reg1,Cement_sector_energy,0.0
4725,Y10,22,reg1,Cement_sector_energy,0.0
4726,Y10,23,reg1,Cement_sector_energy,0.0
4727,Y10,24,reg1,Cement_sector_energy,0.0
4728,Y11,1,reg1,Cement_sector_energy,0.0
4729,Y11,2,reg1,Cement_sector_energy,0.0
4730,Y11,3,reg1,Cement_sector_energy,0.0
4731,Y11,4,reg1,Cement_sector_energy,0.0
4732,Y11,5,reg1,Cement_sector_energy,0.0
4733,Y11,6,reg1,Cement_sector_energy,0.0
4734,Y11,7,reg1,Cement_sector_energy,0.0
4735,Y11,8,reg1,Cement_sector_energy,0.0
4736,Y11,9,reg1,Cement_sector_energy,0.0
4737,Y11,10,reg1,Cement_sector_energy,0.0
4738,Y11,11,reg1,Cement_sector_energy,0.0
4739,Y11,12,reg1,Cement_sector_energy,0.0
4740,Y11,13,reg1,Cement_sector_energy,0.0
4741,Y11,14,reg1,Cement_sector_energy,0.0
4742,Y11,15,reg1,Cement_sector_energy,0.0
4743,Y11,16,reg1,Cement_sector_energy,0.0
4744,Y11,17,reg1,Cement_sector_energy,0.0
4745,Y11,18,reg1,Cement_sector_energy,0.0
4746,Y11,19,reg1,Cement_sector_energy,0.0
4747,Y11,20,reg1,Cement_sector_energy,0.0
4748,Y11,21,reg1,Cement_sector_energy,0.0
4749,Y11,22,reg1,Cement_sector_energy,0.0
4750,Y11,23,reg1,Cement_sector_energy,0.0
4751,Y11,24,reg1,Cement_sector_energy,0.0
4752,Y12,1,reg1,Cement_sector_energy,0.0
4753,Y12,2,reg1,Cement_sector_energy,0.0
4754,Y12,3,reg1,Cement_sector_energy,0.0
4755,Y12,4,reg1,Cement_sector_energy,0.0
4756,Y12,5,reg1,Cement_sector_energy,0.0
4757,Y12,6,reg1,Cement_sector_energy,0.0
4758,Y12,7,reg1,Cement_sector_energy,0.0
4759,Y12,8,reg1,Cement_sector_energy,0.0
4760,Y12,9,reg1,Cement_sector_energy,0.0
4761,Y12,10,reg1,Cement_sector_energy,0.0
4762,Y12,11,reg1,Cement_sector_energy,0.0
4763,Y12,12,reg1,Cement_sector_energy,0.0
4764,Y12,13,reg1,Cement_sector_energy,0.0
4765,Y12,14,reg1,Cement_sector_energy,0.0
4766,Y12,15,reg1,Cement_sector_energy,0.0
4767,Y12,16,reg1,Cement_sector_energy,0.0
4768,Y12,17,reg1,Cement_sector_energy,0.0
4769,Y12,18,reg1,Cement_sector_energy,0.0
4770,Y12,19,reg1,Cement_sector_energy,0.0
4771,Y12,20,reg1,Cement_sector_energy,0.0
4772,Y12,21,reg1,Cement_sector_energy,0.0
4773,Y12,22,reg1,Cement_sector_energy,0.0
4774,Y12,23,reg1,Cement_sector_energy,0.0
4775,Y12,24,reg1,Cement_sector_energy,0.0
4776,Y13,1,reg1,Cement_sector_energy,0.0
4777,Y13,2,reg1,Cement_sector_energy,0.0
4778,Y13,3,reg1,Cement_sector_energy,0.0
4779,Y13,4,reg1,Cement_sector_energy,0.0
4780,Y13,5,reg1,Cement_sector_energy,0.0
4781,Y13,6,reg1,Cement_sector_energy,0.0
4782,Y13,7,reg1,Cement_sector_energy,0.0
4783,Y13,8,reg1,Cement_sector_energy,0.0
4784,Y13,9,reg1,Cement_sector_energy,0.0
4785,Y13,10,reg1,Cement_sector_energy,0.0
4786,Y13,11,reg1,Cement_sector_energy,0.0
4787,Y13,12,reg1,Cement_sector_energy,0.0
4788,Y13,13,reg1,Cement_sector_energy,0.0
4789,Y13,14,reg1,Cement_sector_energy,0.0
4790,Y13,15,reg1,Cement_sector_energy,0.0
4791,Y13,16,reg1,Cement_sector_energy,0.0
4792,Y13,17,reg1,Cement_sector_energy,0.0
4793,Y13,18,reg1,Cement_sector_energy,0.0
4794,Y13,19,reg1,Cement_sector_energy,0.0
4795,Y13,20,reg1,Cement_sector_energy,0.0
4796,Y13,21,reg1,Cement_sector_energy,0.0
4797,Y13,22,reg1,Cement_sector_energy,0.0
4798,Y13,23,reg1,Cement_sector_energy,0.0
4799,Y13,24,reg1,Cement_sector_energy,0.0
4800,Y14,1,reg1,Cement_sector_energy,0.0
4801,Y14,2,reg1,Cement_sector_energy,0.0
4802,Y14,3,reg1,Cement_sector_energy,0.0
4803,Y14,4,reg1,Cement_sector_energy,0.0
4804,Y14,5,reg1,Cement_sector_energy,0.0
4805,Y14,6,reg1,Cement_sector_energy,0.0
4806,Y14,7,reg1,Cement_sector_energy,0.0
4807,Y14,8,reg1,Cement_sector_energy,0.0
4808,Y14,9,reg1,Cement_sector_energy,0.0
4809,Y14,10,reg1,Cement_sector_energy,0.0
4810,Y14,11,reg1,Cement_sector_energy,0.0
4811,Y14,12,reg1,Cement_sector_energy,0.0
4812,Y14,13,reg1,Cement_sector_energy,0.0
4813,Y14,14,reg1,Cement_sector_energy,0.0
4814,Y14,15,reg1,Cement_sector_energy,0.0
4815,Y14,16,reg1,Cement_sector_energy,0.0
4816,Y14,17,reg1,Cement_sector_energy,0.0
4817,Y14,18,reg1,Cement_sector_energy,0.0
4818,Y14,19,reg1,Cement_sector_energy,0.0
4819,Y14,20,reg1,Cement_sector_energy,0.0
4820,Y14,21,reg1,Cement_sector_energy,0.0
4821,Y14,22,reg1,Cement_sector_energy,0.0
4822,Y14,23,reg1,Cement_sector_energy,0.0
4823,Y14,24,reg1,Cement_sector_energy,0.0
4824,Y15,1,reg1,Cement_sector_energy,0.0
4825,Y15,2,reg1,Cement_sector_energy,0.0
4826,Y15,3,reg1,Cement_sector_energy,0.0
4827,Y15,4,reg1,Cement_sector_energy,0.0
4828,Y15,5,reg1,Cement_sector_energy,0.0
4829,Y15,6,reg1,Cement_sector_energy,0.0
4830,Y15,7,reg1,Cement_sector_energy,0.0
4831,Y15,8,reg1,Cement_sector_energy,0.0
4832,Y15,9,reg1,Cement_sector_energy,0.0
4833,Y15,10,reg1,Cement_sector_energy,0.0
4834,Y15,11,reg1,Cement_sector_energy,0.0
4835,Y15,12,reg1,Cement_sector_energy,0.0
4836,Y15,13,reg1,Cement_sector_energy,0.0
4837,Y15,14,reg1,Cement_sector_energy,0.0
4838,Y15,15,reg1,Cement_sector_energy,0.0
4839,Y15,16,reg1,Cement_sector_energy,0.0
4840,Y15,17,reg1,Cement_sector_energy,0.0
4841,Y15,18,reg1,Cement_sector_energy,0.0
4842,Y15,19,reg1,Cement_sector_energy,0.0
4843,Y15,20,reg1,Cement_sector_energy,0.0
4844,Y15,21,reg1,Cement_sector_energy,0.0
4845,Y15,22,reg1,Cement_sector_energy,0.0
4846,Y15,23,reg1,Cement_sector_energy,0.0
4847,Y15,24,reg1,Cement_sector_energy,0.0
4848,Y16,1,reg1,Cement_sector_energy,0.0
4849,Y16,2,reg1,Cement_sector_energy,0.0
4850,Y16,3,reg1,Cement_sector_energy,0.0
4851,Y16,4,reg1,Cement_sector_energy,0.0
4852,Y16,5,reg1,Cement_sector_energy,0.0
4853,Y16,6,reg1,Cement_sector_energy,0.0
4854,Y16,7,reg1,Cement_sector_energy,0.0
4855,Y16,8,reg1,Cement_sector_energy,0.0
4856,Y16,9,reg1,Cement_sector_energy,0.0
4857,Y16,10,reg1,Cement_sector_energy,0.0
4858,Y16,11,reg1,Cement_sector_energy,0.0
4859,Y16,12,reg1,Cement_sector_energy,0.0
4860,Y16,13,reg1,Cement_sector_energy,0.0
4861,Y16,14,reg1,Cement_sector_energy,0.0
4862,Y16,15,reg1,Cement_sector_energy,0.0
4863,Y16,16,reg1,Cement_sector_energy,0.0
4864,Y16,17,reg1,Cement_sector_energy,0.0
4865,Y16,18,reg1,Cement_sector_energy,0.0
4866,Y16,19,reg1,Cement_sector_energy,0.0
4867,Y16,20,reg1,Cement_sector_energy,0.0
4868,Y16,21,reg1,Cement_sector_energy,0.0
4869,Y16,22,reg1,Cement_sector_energy,0.0
4870,Y16,23,reg1,Cement_sector_energy,0.0
4871,Y16,24,reg1,Cement_sector_energy,0.0
4872,Y17,1,reg1,Cement_sector_energy,0.0
4873,Y17,2,reg1,Cement_sector_energy,0.0
4874,Y17,3,reg1,Cement_sector_energy,0.0
4875,Y17,4,reg1,Cement_sector_energy,0.0
4876,Y17,5,reg1,Cement_sector_energy,0.0
4877,Y17,6,reg1,Cement_sector_energy,0.0
4878,Y17,7,reg1,Cement_sector_energy,0.0
4879,Y17,8,reg1,Cement_sector_energy,0.0
4880,Y17,9,reg1,Cement_sector_energy,0.0
4881,Y17,10,reg1,Cement_sector_energy,0.0
4882,Y17,11,reg1,Cement_sector_energy,0.0
4883,Y17,12,reg1,Cement_sector_energy,0.0
4884,Y17,13,reg1,Cement_sector_energy,0.0
4885,Y17,14,reg1,Cement_sector_energy,0.0
4886,Y17,15,reg1,Cement_sector_energy,0.0
4887,Y17,16,reg1,Cement_sector_energy,0.0
4888,Y17,17,reg1,Cement_sector_energy,0.0
4889,Y17,18,reg1,Cement_sector_energy,0.0
4890,Y17,19,reg1,Cement_sector_energy,0.0
4891,Y17,20,reg1,Cement_sector_energy,0.0
4892,Y17,21,reg1,Cement_sector_energy,0.0
4893,Y17,22,reg1,Cement_sector_energy,0.0
4894,Y17,23,reg1,Cement_sector_energy,0.0
4895,Y17,24,reg1,Cement_sector_energy,0.0
4896,Y18,1,reg1,Cement_sector_energy,0.0
4897,Y18,2,reg1,Cement_sector_energy,0.0
4898,Y18,3,reg1,Cement_sector_energy,0.0
4899,Y18,4,reg1,Cement_sector_energy,0.0
4900,Y18,5,reg1,Cement_sector_energy,0.0
4901,Y18,6,reg1,Cement_sector_energy,0.0
4902,Y18,7,reg1,Cement_sector_energy,0.0
4903,Y18,8,reg1,Cement_sector_energy,0.0
4904,Y18,9,reg1,Cement_sector_energy,0.0
4905,Y18,10,reg1,Cement_sector_energy,0.0
4906,Y18,11,reg1,Cement_sector_energy,0.0
4907,Y18,12,reg1,Cement_sector_energy,0.0
4908,Y18,13,reg1,Cement_sector_energy,0.0
4909,Y18,14,reg1,Cement_sector_energy,0.0
4910,Y18,15,reg1,Cement_sector_energy,0.0
4911,Y18,16,reg1,Cement_sector_energy,0.0
4912,Y18,17,reg1,Cement_sector_energy,0.0
4913,Y18,18,reg1,Cement_sector_energy,0.0
4914,Y18,19,reg1,Cement_sector_energy,0.0
4915,Y18,20,reg1,Cement_sector_energy,0.0
4916,Y18,21,reg1,Cement_sector_energy,0.0
4917,Y18,22,reg1,Cement_sector_energy,0.0
4918,Y18,23,reg1,Cement_sector_energy,0.0
4919,Y18,24,reg1,Cement_sector_energy,0.0
4920,Y19,1,reg1,Cement_sector_energy,0.0
4921,Y19,2,reg1,Cement_sector_energy,0.0
4922,Y19,3,reg1,Cement_sector_energy,0.0
4923,Y19,4,reg1,Cement_sector_energy,0.0
4924,Y19,5,reg1,Cement_sector_energy,0.0
4925,Y19,6,reg1,Cement_sector_energy,0.0
4926,Y19,7,reg1,Cement_sector_energy,0.0
4927,Y19,8,reg1,Cement_sector_energy,0.0
4928,Y19,9,reg1,Cement_sector_energy,0.0
4929,Y19,10,reg1,Cement_sector_energy,0.0
4930,Y19,11,reg1,Cement_sector_energy,0.0
4931,Y19,12,reg1,Cement_sector_energy,0.0
4932,Y19,13,reg1,Cement_sector_energy,0.0
4933,Y19,14,reg1,Cement_sector_energy,0.0
4934,Y19,15,reg1,Cement_sector_energy,0.0
4935,Y19,16,reg1,Cement_sector_energy,0.0
4936,Y19,17,reg1,Cement_sector_energy,0.0
4937,Y19,18,reg1,Cement_sector_energy,0.0
4938,Y19,19,reg1,Cement_sector_energy,0.0
4939,Y19,20,reg1,Cement_sector_energy,0.0
4940,Y19,21,reg1,Cement_sector_energy,0.0
4941,Y19,22,reg1,Cement_sector_energy,0.0
4942,Y19,23,reg1,Cement_sector_energy,0.0
4943,Y19,24,reg1,Cement_sector_energy,0.0
4944,Y20,1,reg1,Cement_sector_energy,0.0
4945,Y20,2,reg1,Cement_sector_energy,0.0
4946,Y20,3,reg1,Cement_sector_energy,0.0
4947,Y20,4,reg1,Cement_sector_energy,0.0
4948,Y20,5,reg1,Cement_sector_energy,0.0
4949,Y20,6,reg1,Cement_sector_energy,0.0
4950,Y20,7,reg1,Cement_sector_energy,0.0
4951,Y20,8,reg1,Cement_sector_energy,0.0
4952,Y20,9,reg1,Cement_sector_energy,0.0
4953,Y20,10,reg1,Cement_sector_energy,0.0
4954,Y20,11,reg1,Cement_sector_energy,0.0
4955,Y20,12,reg1,Cement_sector_energy,0.0
4956,Y20,13,reg1,Cement_sector_energy,0.0
4957,Y20,14,reg1,Cement_sector_energy,0.0
4958,Y20,15,reg1,Cement_sector_energy,0.0
4959,Y20,16,reg1,Cement_sector_energy,0.0
4960,Y20,17,reg1,Cement_sector_energy,0.0
4961,Y20,18,reg1,Cement_sector_energy,0.0
4962,Y20,19,reg1,Cement_sector_energy,0.0
4963,Y20,20,reg1,Cement_sector_energy,0.0
4964,Y20,21,reg1,Cement_sector_energy,0.0
4965,Y20,22,reg1,Cement_sector_energy,0.0
4966,Y20,23,reg1,Cement_sector_energy,0.0
4967,Y20,24,reg1,Cement_sector_energy,0.0
4968,Y21,1,reg1,Cement_sector_energy,0.0
4969,Y21,2,reg1,Cement_sector_energy,0.0
4970,Y21,3,reg1,Cement_sector_energy,0.0
4971,Y21,4,reg1,Cement_sector_energy,0.0
4972,Y21,5,reg1,Cement_sector_energy,0.0
4973,Y21,6,reg1,Cement_sector_energy,0.0
4974,Y21,7,reg1,Cement_sector_energy,0.0
4975,Y21,8,reg1,Cement_sector_energy,0.0
4976,Y21,9,reg1,Cement_sector_energy,0.0
4977,Y21,10,reg1,Cement_sector_energy,0.0
4978,Y21,11,reg1,Cement_sector_energy,0.0
4979,Y21,12,reg1,Cement_sector_energy,0.0
4980,Y21,13,reg1,Cement_sector_energy,0.0
4981,Y21,14,reg1,Cement_sector_energy,0.0
4982,Y21,15,reg1,Cement_sector_energy,0.0
4983,Y21,16,reg1,Cement_sector_energy,0.0
4984,Y21,17,reg1,Cement_sector_energy,0.0
4985,Y21,18,reg1,Cement_sector_energy,0.0
4986,Y21,19,reg1,Cement_sector_energy,0.0
4987,Y21,20,reg1,Cement_sector_energy,0.0
4988,Y21,21,reg1,Cement_sector_energy,0.0
4989,Y21,22,reg1,Cement_sector_energy,0.0
4990,Y21,23,reg1,Cement_sector_energy,0.0
4991,Y21,24,reg1,Cement_sector_energy,0.0
4992,Y22,1,reg1,Cement_sector_energy,0.0
4993,Y22,2,reg1,Cement_sector_energy,0.0
4994,Y22,3,reg1,Cement_sector_energy,0.0
4995,Y22,4,reg1,Cement_sector_energy,0.0
4996,Y22,5,reg1,Cement_sector_energy,0.0
4997,Y22,6,reg1,Cement_sector_energy,0.0
4998,Y22,7,reg1,Cement_sector_energy,0.0
4999,Y22,8,reg1,Cement_sector_energy,0.0
5000,Y22,9,reg1,Cement_sector_energy,0.0
5001,Y22,10,reg1,Cement_sector_energy,0.0
5002,Y22,11,reg1,Cement_sector_energy,0.0
5003,Y22,12,reg1,Cement_sector_energy,0.0
5004,Y22,13,reg1,Cement_sector_energy,0.0
5005,Y22,14,reg1,Cement_sector_energy,0.0
5006,Y22,15,reg1,Cement_sector_energy,0.0
5007,Y22,16,reg1,Cement_sector_energy,0.0
5008,Y22,17,reg1,Cement_sector_energy,0.0
5009,Y22,18,reg1,Cement_sector_energy,0.0
5010,Y22,19,reg1,Cement_sector_energy,0.0
5011,Y22,20,reg1,Cement_sector_energy,0.0
5012,Y22,21,reg1,Cement_sector_energy,0.0
5013,Y22,22,reg1,Cement_sector_energy,0.0
5014,Y22,23,reg1,Cement_sector_energy,0.0
5015,Y22,24,reg1,Cement_sector_energy,0.0
5016,Y23,1,reg1,Cement_sector_energy,0.0
5017,Y23,2,reg1,Cement_sector_energy,0.0
5018,Y23,3,reg1,Cement_sector_energy,0.0
5019,Y23,4,reg1,Cement_sector_energy,0.0
5020,Y23,5,reg1,Cement_sector_energy,0.0
5021,Y23,6,reg1,Cement_sector_energy,0.0
5022,Y23,7,reg1,Cement_sector_energy,0.0
5023,Y23,8,reg1,Cement_sector_energy,0.0
5024,Y23,9,reg1,Cement_sector_energy,0.0
5025,Y23,10,reg1,Cement_sector_energy,0.0
5026,Y23,11,reg1,Cement_sector_energy,0.0
5027,Y23,12,reg1,Cement_sector_energy,0.0
5028,Y23,13,reg1,Cement_sector_energy,0.0
5029,Y23,14,reg1,Cement_sector_energy,0.0
5030,Y23,15,reg1,Cement_sector_energy,0.0
5031,Y23,16,reg1,Cement_sector_energy,0.0
5032,Y23,17,reg1,Cement_sector_energy,0.0
5033,Y23,18,reg1,Cement_sector_energy,0.0
5034,Y23,19,reg1,Cement_sector_energy,0.0
5035,Y23,20,reg1,Cement_sector_energy,0.0
5036,Y23,21,reg1,Cement_sector_energy,0.0
5037,Y23,22,reg1,Cement_sector_energy,0.0
5038,Y23,23,reg1,Cement_sector_energy,0.0
5039,Y23,24,reg1,Cement_sector_energy,0.0
5040,Y24,1,reg1,Cement_sector_energy,0.0
5041,Y24,2,reg1,Cement_sector_energy,0.0
5042,Y24,3,reg1,Cement_sector_energy,0.0
5043,Y24,4,reg1,Cement_sector_energy,0.0
5044,Y24,5,reg1,Cement_sector_energy,0.0
5045,Y24,6,reg1,Cement_sector_energy,0.0
5046,Y24,7,reg1,Cement_sector_energy,0.0
5047,Y24,8,reg1,Cement_sector_energy,0.0
5048,Y24,9,reg1,Cement_sector_energy,0.0
5049,Y24,10,reg1,Cement_sector_energy,0.0
5050,Y24,11,reg1,Cement_sector_energy,0.0
5051,Y24,12,reg1,Cement_sector_energy,0.0
5052,Y24,13,reg1,Cement_sector_energy,0.0
5053,Y24,14,reg1,Cement_sector_energy,0.0
5054,Y24,15,reg1,Cement_sector_energy,0.0
5055,Y24,16,reg1,Cement_sector_energy,0.0
5056,Y24,17,reg1,Cement_sector_energy,0.0
5057,Y24,18,reg1,Cement_sector_energy,0.0
5058,Y24,19,reg1,Cement_sector_energy,0.0
5059,Y24,20,reg1,Cement_sector_energy,0.0
5060,Y24,21,reg1,Cement_sector_energy,0.0
5061,Y24,22,reg1,Cement_sector_energy,0.0
5062,Y24,23,reg1,Cement_sector_energy,0.0
5063,Y24,24,reg1,Cement_sector_energy,0.0
5064,Y25,1,reg1,Cement_sector_energy,0.0
5065,Y25,2,reg1,Cement_sector_energy,0.0
5066,Y25,3,reg1,Cement_sector_energy,0.0
5067,Y25,4,reg1,Cement_sector_energy,0.0
5068,Y25,5,reg1,Cement_sector_energy,0.0
5069,Y25,6,reg1,Cement_sector_energy,0.0
5070,Y25,7,reg1,Cement_sector_energy,0.0
5071,Y25,8,reg1,Cement_sector_energy,0.0
5072,Y25,9,reg1,Cement_sector_energy,0.0
5073,Y25,10,reg1,Cement_sector_energy,0.0
5074,Y25,11,reg1,Cement_sector_energy,0.0
5075,Y25,12,reg1,Cement_sector_energy,0.0
5076,Y25,13,reg1,Cement_sector_energy,0.0
5077,Y25,14,reg1,Cement_sector_energy,0.0
5078,Y25,15,reg1,Cement_sector_energy,0.0
5079,Y25,16,reg1,Cement_sector_energy,0.0
5080,Y25,17,reg1,Cement_sector_energy,0.0
5081,Y25,18,reg1,Cement_sector_energy,0.0
5082,Y25,19,reg1,Cement_sector_energy,0.0
5083,Y25,20,reg1,Cement_sector_energy,0.0
5084,Y25,21,reg1,Cement_sector_energy,0.0
5085,Y25,22,reg1,Cement_sector_energy,0.0
5086,Y25,23,reg1,Cement_sector_energy,0.0
5087,Y25,24,reg1,Cement_sector_energy,0.0
5088,Y26,1,reg1,Cement_sector_energy,0.0
5089,Y26,2,reg1,Cement_sector_energy,0.0
5090,Y26,3,reg1,Cement_sector_energy,0.0
5091,Y26,4,reg1,Cement_sector_energy,0.0
5092,Y26,5,reg1,Cement_sector_energy,0.0
5093,Y26,6,reg1,Cement_sector_energy,0.0
5094,Y26,7,reg1,Cement_sector_energy,0.0
5095,Y26,8,reg1,Cement_sector_energy,0.0
5096,Y26,9,reg1,Cement_sector_energy,0.0
5097,Y26,10,reg1,Cement_sector_energy,0.0
5098,Y26,11,reg1,Cement_sector_energy,0.0
5099,Y26,12,reg1,Cement_sector_energy,0.0
5100,Y26,13,reg1,Cement_sector_energy,0.0
5101,Y26,14,reg1,Cement_sector_energy,0.0
5102,Y26,15,reg1,Cement_sector_energy,0.0
5103,Y26,16,reg1,Cement_sector_energy,0.0
5104,Y26,17,reg1,Cement_sector_energy,0.0
5105,Y26,18,reg1,Cement_sector_energy,0.0
5106,Y26,19,reg1,Cement_sector_energy,0.0
5107,Y26,20,reg1,Cement_sector_energy,0.0
5108,Y26,21,reg1,Cement_sector_energy,0.0
5109,Y26,22,reg1,Cement_sector_energy,0.0
5110,Y26,23,reg1,Cement_sector_energy,0.0
5111,Y26,24,reg1,Cement_sector_energy,0.0
5112,Y27,1,reg1,Cement_sector_energy,0.0
5113,Y27,2,reg1,Cement_sector_energy,0.0
5114,Y27,3,reg1,Cement_sector_energy,0.0
5115,Y27,4,reg1,Cement_sector_energy,0.0
5116,Y27,5,reg1,Cement_sector_energy,0.0
5117,Y27,6,reg1,Cement_sector_energy,0.0
5118,Y27,7,reg1,Cement_sector_energy,0.0
5119,Y27,8,reg1,Cement_sector_energy,0.0
5120,Y27,9,reg1,Cement_sector_energy,0.0
5121,Y27,10,reg1,Cement_sector_energy,0.0
5122,Y27,11,reg1,Cement_sector_energy,0.0
5123,Y27,12,reg1,Cement_sector_energy,0.0
5124,Y27,13,reg1,Cement_sector_energy,0.0
5125,Y27,14,reg1,Cement_sector_energy,0.0
5126,Y27,15,reg1,Cement_sector_energy,0.0
5127,Y27,16,reg1,Cement_sector_energy,0.0
5128,Y27,17,reg1,Cement_sector_energy,0.0
5129,Y27,18,reg1,Cement_sector_energy,0.0
5130,Y27,19,reg1,Cement_sector_energy,0.0
5131,Y27,20,reg1,Cement_sector_energy,0.0
5132,Y27,21,reg1,Cement_sector_energy,0.0
5133,Y27,22,reg1,Cement_sector_energy,0.0
5134,Y27,23,reg1,Cement_sector_energy,0.0
5135,Y27,24,reg1,Cement_sector_energy,0.0
5136,Y28,1,reg1,Cement_sector_energy,0.0
5137,Y28,2,reg1,Cement_sector_energy,0.0
5138,Y28,3,reg1,Cement_sector_energy,0.0
5139,Y28,4,reg1,Cement_sector_energy,0.0
5140,Y28,5,reg1,Cement_sector_energy,0.0
5141,Y28,6,reg1,Cement_sector_energy,0.0
5142,Y28,7,reg1,Cement_sector_energy,0.0
5143,Y28,8,reg1,Cement_sector_energy,0.0
5144,Y28,9,reg1,Cement_sector_energy,0.0
5145,Y28,10,reg1,Cement_sector_energy,0.0
5146,Y28,11,reg1,Cement_sector_energy,0.0
5147,Y28,12,reg1,Cement_sector_energy,0.0
5148,Y28,13,reg1,Cement_sector_energy,0.0
5149,Y28,14,reg1,Cement_sector_energy,0.0
5150,Y28,15,reg1,Cement_sector_energy,0.0
5151,Y28,16,reg1,Cement_sector_energy,0.0
5152,Y28,17,reg1,Cement_sector_energy,0.0
5153,Y28,18,reg1,Cement_sector_energy,0.0
5154,Y28,19,reg1,Cement_sector_energy,0.0
5155,Y28,20,reg1,Cement_sector_energy,0.0
5156,Y28,21,reg1,Cement_sector_energy,0.0
5157,Y28,22,reg1,Cement_sector_energy,0.0
5158,Y28,23,reg1,Cement_sector_energy,0.0
5159,Y28,24,reg1,Cement_sector_energy,0.0
5160,Y29,1,reg1,Cement_sector_energy,0.0
5161,Y29,2,reg1,Cement_sector_energy,0.0
5162,Y29,3,reg1,Cement_sector_energy,0.0
5163,Y29,4,reg1,Cement_sector_energy,0.0
5164,Y29,5,reg1,Cement_sector_energy,0.0
5165,Y29,6,reg1,Cement_sector_energy,0.0
5166,Y29,7,reg1,Cement_sector_energy,0.0
5167,Y29,8,reg1,Cement_sector_energy,0.0
5168,Y29,9,reg1,Cement_sector_energy,0.0
5169,Y29,10,reg1,Cement_sector_energy,0.0
5170,Y29,11,reg1,Cement_sector_energy,0.0
5171,Y29,12,reg1,Cement_sector_energy,0.0
5172,Y29,13,reg1,Cement_sector_energy,0.0
5173,Y29,14,reg1,Cement_sector_energy,0.0
5174,Y29,15,reg1,Cement_sector_energy,0.0
5175,Y29,16,reg1,Cement_sector_energy,0.0
5176,Y29,17,reg1,Cement_sector_energy,0.0
5177,Y29,18,reg1,Cement_sector_energy,0.0
5178,Y29,19,reg1,Cement_sector_energy,0.0
5179,Y29,20,reg1,Cement_sector_energy,0.0
5180,Y29,21,reg1,Cement_sector_energy,0.0
5181,Y29,22,reg1,Cement_sector_energy,0.0
5182,Y29,23,reg1,Cement_sector_energy,0.0
5183,Y29,24,reg1,Cement_sector_energy,0.0
5184,Y30,1,reg1,Cement_sector_energy,0.0
5185,Y30,2,reg1,Cement_sector_energy,0.0
5186,Y30,3,reg1,Cement_sector_energy,0.0
5187,Y30,4,reg1,Cement_sector_energy,0.0
5188,Y30,5,reg1,Cement_sector_energy,0.0
5189,Y30,6,reg1,Cement_sector_energy,0.0
5190,Y30,7,reg1,Cement_sector_energy,0.0
5191,Y30,8,reg1,Cement_sector_energy,0.0
5192,Y30,9,reg1,Cement_sector_energy,0.0
5193,Y30,10,reg1,Cement_sector_energy,0.0
5194,Y30,11,reg1,Cement_sector_energy,0.0
5195,Y30,12,reg1,Cement_sector_energy,0.0
5196,Y30,13,reg1,Cement_sector_energy,0.0
5197,Y30,14,reg1,Cement_sector_energy,0.0
5198,Y30,15,reg1,Cement_sector_energy,0.0
5199,Y30,16,reg1,Cement_sector_energy,0.0
5200,Y30,17,reg1,Cement_sector_energy,0.0
5201,Y30,18,reg1,Cement_sector_energy,0.0
5202,Y30,19,reg1,Cement_sector_energy,0.0
5203,Y30,20,reg1,Cement_sector_energy,0.0
5204,Y30,21,reg1,Cement_sector_energy,0.0
5205,Y30,22,reg1,Cement_sector_energy,0.0
5206,Y30,23,reg1,Cement_sector_energy,0.0
5207,Y30,24,reg1,Cement_sector_energy,0.0
5208,Y0,1,reg1,Iron_Steel_sector_energy,0.0
5209,Y0,2,reg1,Iron_Steel_sector_energy,0.0
5210,Y0,3,reg1,Iron_Steel_sector_energy,0.0
5211,Y0,4,reg1,Iron_Steel_sector_energy,0.0
5212,Y0,5,reg1,Iron_Steel_sector_energy,0.0
5213,Y0,6,reg1,Iron_Steel_sector_energy,0.0
5214,Y0,7,reg1,Iron_Steel_sector_energy,0.0
5215,Y0,8,reg1,Iron_Steel_sector_energy,0.0
5216,Y0,9,reg1,Iron_Steel_sector_energy,0.0
5217,Y0,10,reg1,Iron_Steel_sector_energy,0.0
5218,Y0,11,reg1,Iron_Steel_sector_energy,0.0
5219,Y0,12,reg1,Iron_Steel_sector_energy,0.0
5220,Y0,13,reg1,Iron_Steel_sector_energy,0.0
5221,Y0,14,reg1,Iron_Steel_sector_energy,0.0
5222,Y0,15,reg1,Iron_Steel_sector_energy,0.0
5223,Y0,16,reg1,Iron_Steel_sector_energy,0.0
5224,Y0,17,reg1,Iron_Steel_sector_energy,0.0
5225,Y0,18,reg1,Iron_Steel_sector_energy,0.0
5226,Y0,19,reg1,Iron_Steel_sector_energy,0.0
5227,Y0,20,reg1,Iron_Steel_sector_energy,0.0
5228,Y0,21,reg1,Iron_Steel_sector_energy,0.0
