,Year,Timesteps,Region,Technology,Carrier,Value
307,2037,20,reg1,NG_supply,NG,13461.570345993247
308,2037,21,reg1,NG_supply,NG,7260.157394897961
309,2037,22,reg1,NG_supply,NG,7262.996471834087
310,2037,23,reg1,NG_supply,NG,5699.758124940028
311,2037,24,reg1,NG_supply,NG,14442.77535979796
312,2038,1,reg1,NG_supply,NG,7029.298527389352
313,2038,2,reg1,NG_supply,NG,7111.056103413776
314,2038,3,reg1,NG_supply,NG,2398.236562321238
315,2038,4,reg1,NG_supply,NG,642.1025540929796
316,2038,5,reg1,NG_supply,NG,642.1025540929796
317,2038,6,reg1,NG_supply,NG,642.1025540929796
318,2038,7,reg1,NG_supply,NG,617.3709646506976
319,2038,8,reg1,NG_supply,NG,622.7220985698712
320,2038,9,reg1,NG_supply,NG,623.628101307485
321,2038,10,reg1,NG_supply,NG,7114.966574349219
322,2038,11,reg1,NG_supply,NG,10723.012400070424
323,2038,12,reg1,NG_supply,NG,7126.490653776049
324,2038,13,reg1,NG_supply,NG,8836.663410151923
325,2038,14,reg1,NG_supply,NG,9386.894774307626
326,2038,15,reg1,NG_supply,NG,12512.45525790365
327,2038,16,reg1,NG_supply,NG,7030.856158358089
328,2038,17,reg1,NG_supply,NG,6981.496505155181
329,2038,18,reg1,NG_supply,NG,21066.484370267313
330,2038,19,reg1,NG_supply,NG,6907.175094728386
331,2038,20,reg1,NG_supply,NG,6891.980156265043
332,2038,21,reg1,NG_supply,NG,6885.904831573069
333,2038,22,reg1,NG_supply,NG,12394.080344351476
334,2038,23,reg1,NG_supply,NG,6907.914082856066
335,2038,24,reg1,NG_supply,NG,12346.81839287044
336,2039,1,reg1,NG_supply,NG,6657.348552316519
337,2039,2,reg1,NG_supply,NG,6740.255526604394
338,2039,3,reg1,NG_supply,NG,1148.991631640799
339,2039,4,reg1,NG_supply,NG,639.237830165442
340,2039,5,reg1,NG_supply,NG,640.2307561672092
341,2039,6,reg1,NG_supply,NG,605.1082569130623
342,2039,7,reg1,NG_supply,NG,595.441784877725
343,2039,8,reg1,NG_supply,NG,616.1425225066644
344,2039,9,reg1,NG_supply,NG,601.3443207268854
345,2039,10,reg1,NG_supply,NG,6742.84507217042
346,2039,11,reg1,NG_supply,NG,6745.056398937191
347,2039,12,reg1,NG_supply,NG,6745.056398937191
348,2039,13,reg1,NG_supply,NG,20452.76555158331
349,2039,14,reg1,NG_supply,NG,7206.955590610178
350,2039,15,reg1,NG_supply,NG,19292.02456686556
351,2039,16,reg1,NG_supply,NG,20366.642446827078
352,2039,17,reg1,NG_supply,NG,6608.714525907674
353,2039,18,reg1,NG_supply,NG,6562.427945250546
354,2039,19,reg1,NG_supply,NG,6533.099535814408
355,2039,20,reg1,NG_supply,NG,6517.640126274472
356,2039,21,reg1,NG_supply,NG,6511.459059287733
357,2039,22,reg1,NG_supply,NG,6514.400156613266
358,2039,23,reg1,NG_supply,NG,6533.851386184748
359,2039,24,reg1,NG_supply,NG,6588.530740398204
360,2040,1,reg1,NG_supply,NG,6285.136367561342
361,2040,2,reg1,NG_supply,NG,6363.622144098335
362,2040,3,reg1,NG_supply,NG,1058.1305239867443
363,2040,4,reg1,NG_supply,NG,642.1025540929796
364,2040,5,reg1,NG_supply,NG,642.1025540929796
365,2040,6,reg1,NG_supply,NG,631.4451305905235
366,2040,7,reg1,NG_supply,NG,621.1466439902189
367,2040,8,reg1,NG_supply,NG,626.6814781619386
368,2040,9,reg1,NG_supply,NG,627.6185832666808
369,2040,10,reg1,NG_supply,NG,6363.622144098335
370,2040,11,reg1,NG_supply,NG,6363.622144098335
371,2040,12,reg1,NG_supply,NG,16754.333853285752
372,2040,13,reg1,NG_supply,NG,19214.603102448793
373,2040,14,reg1,NG_supply,NG,6694.079857494709
374,2040,15,reg1,NG_supply,NG,16981.46826398362
375,2040,16,reg1,NG_supply,NG,6286.747470785988
376,2040,17,reg1,NG_supply,NG,6235.693339198513
377,2040,18,reg1,NG_supply,NG,6188.636805140223
378,2040,19,reg1,NG_supply,NG,6158.820532736559
379,2040,20,reg1,NG_supply,NG,6143.103963890701
380,2040,21,reg1,NG_supply,NG,13238.54999178879
381,2040,22,reg1,NG_supply,NG,6139.810099004899
382,2040,23,reg1,NG_supply,NG,6159.58488975011
383,2040,24,reg1,NG_supply,NG,6215.173806825335
384,2041,1,reg1,NG_supply,NG,17884.652398154918
385,2041,2,reg1,NG_supply,NG,5967.720753776186
386,2041,3,reg1,NG_supply,NG,642.1025540929796
387,2041,4,reg1,NG_supply,NG,634.404766692833
388,2041,5,reg1,NG_supply,NG,635.3903846486531
389,2041,6,reg1,NG_supply,NG,600.4106902017022
390,2041,7,reg1,NG_supply,NG,590.3552683989011
391,2041,8,reg1,NG_supply,NG,595.7594694592949
392,2041,9,reg1,NG_supply,NG,596.6744570169392
393,2041,10,reg1,NG_supply,NG,5975.266889772832
394,2041,11,reg1,NG_supply,NG,5982.187889259479
395,2041,12,reg1,NG_supply,NG,5982.187889259479
396,2041,13,reg1,NG_supply,NG,17758.73006338834
397,2041,14,reg1,NG_supply,NG,17976.440653314276
398,2041,15,reg1,NG_supply,NG,5945.530324182641
399,2041,16,reg1,NG_supply,NG,17886.225476134292
400,2041,17,reg1,NG_supply,NG,5842.1235596925535
401,2041,18,reg1,NG_supply,NG,5796.177653570266
402,2041,19,reg1,NG_supply,NG,5767.065104586561
403,2041,20,reg1,NG_supply,NG,15859.565546562004
404,2041,21,reg1,NG_supply,NG,5745.583904445606
405,2041,22,reg1,NG_supply,NG,5748.503354957978
406,2041,23,reg1,NG_supply,NG,5767.811421252065
407,2041,24,reg1,NG_supply,NG,5822.088329156378
408,2042,1,reg1,NG_supply,NG,5875.461806088798
409,2042,2,reg1,NG_supply,NG,5940.5421775379855
410,2042,3,reg1,NG_supply,NG,631.5237042029464
411,2042,4,reg1,NG_supply,NG,602.9285953469788
412,2042,5,reg1,NG_supply,NG,603.8903884416013
413,2042,6,reg1,NG_supply,NG,585.0962234972058
414,2042,7,reg1,NG_supply,NG,575.2838664917938
415,2042,8,reg1,NG_supply,NG,580.5574344408616
416,2042,9,reg1,NG_supply,NG,581.4503044514081
417,2042,10,reg1,NG_supply,NG,5965.305650593014
418,2042,11,reg1,NG_supply,NG,5967.88562497972
419,2042,12,reg1,NG_supply,NG,5976.1116677490345
420,2042,13,reg1,NG_supply,NG,17118.077109629663
421,2042,14,reg1,NG_supply,NG,17104.464306425813
422,2042,15,reg1,NG_supply,NG,8887.56267281607
423,2042,16,reg1,NG_supply,NG,17014.521428582044
424,2042,17,reg1,NG_supply,NG,16965.877255395633
425,2042,18,reg1,NG_supply,NG,5783.517407450208
426,2042,19,reg1,NG_supply,NG,5755.108581886463
427,2042,20,reg1,NG_supply,NG,5740.133897702009
428,2042,21,reg1,NG_supply,NG,16871.671206058294
429,2042,22,reg1,NG_supply,NG,5736.995516360959
430,2042,23,reg1,NG_supply,NG,13191.481095388363
431,2042,24,reg1,NG_supply,NG,5808.80175693732
432,2043,1,reg1,NG_supply,NG,6068.123848430305
433,2043,2,reg1,NG_supply,NG,6131.592094750782
434,2043,3,reg1,NG_supply,NG,582.7418858580401
435,2043,4,reg1,NG_supply,NG,587.1723976854615
436,2043,5,reg1,NG_supply,NG,588.1103659188865
437,2043,6,reg1,NG_supply,NG,569.7817567927094
438,2043,7,reg1,NG_supply,NG,560.2124645846866
439,2043,8,reg1,NG_supply,NG,565.3553994224284
440,2043,9,reg1,NG_supply,NG,566.226151885877
441,2043,10,reg1,NG_supply,NG,6148.88819470556
442,2043,11,reg1,NG_supply,NG,6158.258209569103
443,2043,12,reg1,NG_supply,NG,6166.280482600125
444,2043,13,reg1,NG_supply,NG,16445.20433374503
445,2043,14,reg1,NG_supply,NG,16438.13212759869
446,2043,15,reg1,NG_supply,NG,14206.222384910721
447,2043,16,reg1,NG_supply,NG,6069.620875919145
448,2043,17,reg1,NG_supply,NG,6022.181681933265
449,2043,18,reg1,NG_supply,NG,5978.457031682981
