,Datetime,Region,Technology,Tech category,Value
499,2056,reg1,Electricity_net_imports,Supply,5.936073059360731
500,2057,reg1,Electricity_net_imports,Supply,5.936073059360731
501,2058,reg1,Electricity_net_imports,Supply,5.936073059360731
502,2059,reg1,Electricity_net_imports,Supply,5.936073059360731
503,2060,reg1,Electricity_net_imports,Supply,5.936073059360731
504,2025,reg1,Geo_HP,Supply,0.190259
505,2026,reg1,Geo_HP,Supply,0.190259
506,2027,reg1,Geo_HP,Supply,0.190259
507,2028,reg1,Geo_HP,Supply,0.1902587519025875
508,2029,reg1,Geo_HP,Supply,0.1902587519025875
509,2030,reg1,Geo_HP,Supply,0.1902587519025875
510,2031,reg1,Geo_HP,Supply,0.1902587519025875
511,2032,reg1,Geo_HP,Supply,0.1902587519025875
512,2033,reg1,Geo_HP,Supply,0.1902587519025875
513,2034,reg1,Geo_HP,Supply,0.1902587519025875
514,2035,reg1,Geo_HP,Supply,0.1902587519025875
515,2036,reg1,Geo_HP,Supply,0.1902587519025875
516,2037,reg1,Geo_HP,Supply,0.1902587519025875
517,2038,reg1,Geo_HP,Supply,0.1902587519025875
518,2039,reg1,Geo_HP,Supply,0.1902587519025875
519,2040,reg1,Geo_HP,Supply,0.1902587519025875
520,2041,reg1,Geo_HP,Supply,0.1902587519025875
521,2042,reg1,Geo_HP,Supply,0.1902587519025875
522,2043,reg1,Geo_HP,Supply,0.1902587519025875
523,2044,reg1,Geo_HP,Supply,0.1902587519025875
524,2045,reg1,Geo_HP,Supply,0.1902587519025875
525,2046,reg1,Geo_HP,Supply,0.1902587519025875
526,2047,reg1,Geo_HP,Supply,0.1902587519025875
527,2048,reg1,Geo_HP,Supply,0.1902587519025875
528,2049,reg1,Geo_HP,Supply,0.1902587519025875
529,2050,reg1,Geo_HP,Supply,0.1902587519025875
530,2051,reg1,Geo_HP,Supply,0.1902587519025875
531,2052,reg1,Geo_HP,Supply,0.1902587519025875
532,2053,reg1,Geo_HP,Supply,0.190258751902588
533,2054,reg1,Geo_HP,Supply,0.190258751902588
534,2055,reg1,Geo_HP,Supply,0.190258751902588
535,2056,reg1,Geo_HP,Supply,0.190258751902588
536,2057,reg1,Geo_HP,Supply,0.190258751902588
537,2058,reg1,Geo_HP,Supply,0.190258751902588
538,2059,reg1,Geo_HP,Supply,0.190258751902588
539,2060,reg1,Geo_HP,Supply,0.190258751902588
540,2025,reg1,Pump_hydro_ST,Storage,53.0
541,2026,reg1,Pump_hydro_ST,Storage,53.0
542,2027,reg1,Pump_hydro_ST,Storage,53.0
543,2028,reg1,Pump_hydro_ST,Storage,53.0
544,2029,reg1,Pump_hydro_ST,Storage,53.0
545,2030,reg1,Pump_hydro_ST,Storage,53.0
546,2031,reg1,Pump_hydro_ST,Storage,53.0
547,2032,reg1,Pump_hydro_ST,Storage,53.0
548,2033,reg1,Pump_hydro_ST,Storage,53.0
549,2034,reg1,Pump_hydro_ST,Storage,53.0
550,2035,reg1,Pump_hydro_ST,Storage,53.0
551,2036,reg1,Pump_hydro_ST,Storage,53.0
552,2037,reg1,Pump_hydro_ST,Storage,53.0
553,2038,reg1,Pump_hydro_ST,Storage,53.0
554,2039,reg1,Pump_hydro_ST,Storage,57.84514745800715
555,2040,reg1,Pump_hydro_ST,Storage,64.96218756425532
556,2041,reg1,Pump_hydro_ST,Storage,63.637187564255306
557,2042,reg1,Pump_hydro_ST,Storage,65.42598856575789
558,2043,reg1,Pump_hydro_ST,Storage,76.00189008596251
559,2044,reg1,Pump_hydro_ST,Storage,74.67689008596251
560,2045,reg1,Pump_hydro_ST,Storage,73.35189008596251
561,2046,reg1,Pump_hydro_ST,Storage,72.0268900859625
562,2047,reg1,Pump_hydro_ST,Storage,70.7018900859625
563,2048,reg1,Pump_hydro_ST,Storage,69.37689008596251
564,2049,reg1,Pump_hydro_ST,Storage,68.05189008596251
565,2050,reg1,Pump_hydro_ST,Storage,66.72689008596251
566,2051,reg1,Pump_hydro_ST,Storage,65.40189008596252
567,2052,reg1,Pump_hydro_ST,Storage,64.07689008596252
568,2053,reg1,Pump_hydro_ST,Storage,62.751890085962515
569,2054,reg1,Pump_hydro_ST,Storage,61.42689008596251
570,2055,reg1,Pump_hydro_ST,Storage,60.101890085962516
571,2056,reg1,Pump_hydro_ST,Storage,58.77689008596252
572,2057,reg1,Pump_hydro_ST,Storage,57.45189008596252
573,2058,reg1,Pump_hydro_ST,Storage,56.126890085962515
574,2059,reg1,Pump_hydro_ST,Storage,54.80189008596252
575,2060,reg1,Pump_hydro_ST,Storage,53.47689008596252
576,2025,reg1,Electrochemical_ST,Storage,12.942
577,2026,reg1,Electrochemical_ST,Storage,12.942
578,2027,reg1,Electrochemical_ST,Storage,12.942
579,2028,reg1,Electrochemical_ST,Storage,12.942
580,2029,reg1,Electrochemical_ST,Storage,12.942
581,2030,reg1,Electrochemical_ST,Storage,12.942
582,2031,reg1,Electrochemical_ST,Storage,12.942
583,2032,reg1,Electrochemical_ST,Storage,12.942
584,2033,reg1,Electrochemical_ST,Storage,12.942
585,2034,reg1,Electrochemical_ST,Storage,12.942
586,2035,reg1,Electrochemical_ST,Storage,12.942
587,2036,reg1,Electrochemical_ST,Storage,12.942
588,2037,reg1,Electrochemical_ST,Storage,12.942
589,2038,reg1,Electrochemical_ST,Storage,12.942
590,2039,reg1,Electrochemical_ST,Storage,12.942
591,2040,reg1,Electrochemical_ST,Storage,12.942
592,2041,reg1,Electrochemical_ST,Storage,12.942
593,2042,reg1,Electrochemical_ST,Storage,12.942
594,2043,reg1,Electrochemical_ST,Storage,23.205526852144402
595,2044,reg1,Electrochemical_ST,Storage,35.2055268521444
596,2045,reg1,Electrochemical_ST,Storage,47.2055268521444
597,2046,reg1,Electrochemical_ST,Storage,59.2055268521444
598,2047,reg1,Electrochemical_ST,Storage,59.2055268521444
599,2048,reg1,Electrochemical_ST,Storage,59.2055268521444
600,2049,reg1,Electrochemical_ST,Storage,71.2055268521444
601,2050,reg1,Electrochemical_ST,Storage,83.2055268521444
602,2051,reg1,Electrochemical_ST,Storage,92.6171268521444
603,2052,reg1,Electrochemical_ST,Storage,102.0287268521444
604,2053,reg1,Electrochemical_ST,Storage,111.44032685214441
605,2054,reg1,Electrochemical_ST,Storage,120.8519268521444
606,2055,reg1,Electrochemical_ST,Storage,130.2635268521444
607,2056,reg1,Electrochemical_ST,Storage,130.2635268521444
608,2057,reg1,Electrochemical_ST,Storage,130.2635268521444
609,2058,reg1,Electrochemical_ST,Storage,120.0
610,2059,reg1,Electrochemical_ST,Storage,108.0
611,2060,reg1,Electrochemical_ST,Storage,96.0
612,2025,reg1,Hydrogen_ST,Storage,0.0
613,2026,reg1,Hydrogen_ST,Storage,0.0501
614,2027,reg1,Hydrogen_ST,Storage,0.1002
615,2028,reg1,Hydrogen_ST,Storage,0.1503
616,2029,reg1,Hydrogen_ST,Storage,0.2004
617,2030,reg1,Hydrogen_ST,Storage,0.2672
618,2031,reg1,Hydrogen_ST,Storage,0.2672
619,2032,reg1,Hydrogen_ST,Storage,0.2672
620,2033,reg1,Hydrogen_ST,Storage,0.2672
621,2034,reg1,Hydrogen_ST,Storage,0.2672
622,2035,reg1,Hydrogen_ST,Storage,0.2672
623,2036,reg1,Hydrogen_ST,Storage,0.2672
624,2037,reg1,Hydrogen_ST,Storage,0.2672
625,2038,reg1,Hydrogen_ST,Storage,0.2672
626,2039,reg1,Hydrogen_ST,Storage,0.2672
627,2040,reg1,Hydrogen_ST,Storage,0.2672
628,2041,reg1,Hydrogen_ST,Storage,0.2672
629,2042,reg1,Hydrogen_ST,Storage,0.2672
630,2043,reg1,Hydrogen_ST,Storage,0.2672
631,2044,reg1,Hydrogen_ST,Storage,0.2672
632,2045,reg1,Hydrogen_ST,Storage,0.2672
633,2046,reg1,Hydrogen_ST,Storage,0.2672
634,2047,reg1,Hydrogen_ST,Storage,0.2672
635,2048,reg1,Hydrogen_ST,Storage,0.2672
636,2049,reg1,Hydrogen_ST,Storage,0.2672
637,2050,reg1,Hydrogen_ST,Storage,0.2672
638,2051,reg1,Hydrogen_ST,Storage,0.21710000000000002
639,2052,reg1,Hydrogen_ST,Storage,0.167
640,2053,reg1,Hydrogen_ST,Storage,0.1169
641,2054,reg1,Hydrogen_ST,Storage,0.0668
642,2055,reg1,Hydrogen_ST,Storage,0.0
643,2056,reg1,Hydrogen_ST,Storage,0.2171
644,2057,reg1,Hydrogen_ST,Storage,0.2505
645,2058,reg1,Hydrogen_ST,Storage,0.2505
646,2059,reg1,Hydrogen_ST,Storage,0.2505
647,2060,reg1,Hydrogen_ST,Storage,0.2505
648,2025,reg1,Thermal_ST,Storage,0.0
649,2026,reg1,Thermal_ST,Storage,0.0
650,2027,reg1,Thermal_ST,Storage,0.0
651,2028,reg1,Thermal_ST,Storage,0.0
652,2029,reg1,Thermal_ST,Storage,0.0
653,2030,reg1,Thermal_ST,Storage,0.0
654,2031,reg1,Thermal_ST,Storage,0.0
655,2032,reg1,Thermal_ST,Storage,0.0
656,2033,reg1,Thermal_ST,Storage,0.0
657,2034,reg1,Thermal_ST,Storage,0.0
658,2035,reg1,Thermal_ST,Storage,0.0
659,2036,reg1,Thermal_ST,Storage,0.0
660,2037,reg1,Thermal_ST,Storage,0.0
661,2038,reg1,Thermal_ST,Storage,0.0
662,2039,reg1,Thermal_ST,Storage,0.0
663,2040,reg1,Thermal_ST,Storage,0.0
664,2041,reg1,Thermal_ST,Storage,0.0
665,2042,reg1,Thermal_ST,Storage,0.0
666,2043,reg1,Thermal_ST,Storage,0.0
667,2044,reg1,Thermal_ST,Storage,0.0
668,2045,reg1,Thermal_ST,Storage,0.0
669,2046,reg1,Thermal_ST,Storage,0.0
670,2047,reg1,Thermal_ST,Storage,0.0
671,2048,reg1,Thermal_ST,Storage,0.0
672,2049,reg1,Thermal_ST,Storage,0.0
673,2050,reg1,Thermal_ST,Storage,0.0
674,2051,reg1,Thermal_ST,Storage,0.0
675,2052,reg1,Thermal_ST,Storage,0.0
676,2053,reg1,Thermal_ST,Storage,0.0
677,2054,reg1,Thermal_ST,Storage,0.0
678,2055,reg1,Thermal_ST,Storage,0.0
679,2056,reg1,Thermal_ST,Storage,0.0
680,2057,reg1,Thermal_ST,Storage,0.0
681,2058,reg1,Thermal_ST,Storage,0.0
682,2059,reg1,Thermal_ST,Storage,0.0
683,2060,reg1,Thermal_ST,Storage,0.0
684,2025,reg1,Thermal-H2_ST,Storage,0.0
685,2026,reg1,Thermal-H2_ST,Storage,0.0
686,2027,reg1,Thermal-H2_ST,Storage,0.0
687,2028,reg1,Thermal-H2_ST,Storage,0.0
688,2029,reg1,Thermal-H2_ST,Storage,0.0
689,2030,reg1,Thermal-H2_ST,Storage,0.0
690,2031,reg1,Thermal-H2_ST,Storage,0.0
691,2032,reg1,Thermal-H2_ST,Storage,0.0
692,2033,reg1,Thermal-H2_ST,Storage,0.0
693,2034,reg1,Thermal-H2_ST,Storage,0.0
694,2035,reg1,Thermal-H2_ST,Storage,0.0
695,2036,reg1,Thermal-H2_ST,Storage,0.0
696,2037,reg1,Thermal-H2_ST,Storage,0.0
697,2038,reg1,Thermal-H2_ST,Storage,0.0
698,2039,reg1,Thermal-H2_ST,Storage,0.0
699,2040,reg1,Thermal-H2_ST,Storage,0.0
700,2041,reg1,Thermal-H2_ST,Storage,0.0
701,2042,reg1,Thermal-H2_ST,Storage,0.0
702,2043,reg1,Thermal-H2_ST,Storage,0.0
703,2044,reg1,Thermal-H2_ST,Storage,0.0
704,2045,reg1,Thermal-H2_ST,Storage,0.0
705,2046,reg1,Thermal-H2_ST,Storage,0.0
706,2047,reg1,Thermal-H2_ST,Storage,0.0
707,2048,reg1,Thermal-H2_ST,Storage,0.0
708,2049,reg1,Thermal-H2_ST,Storage,0.0
709,2050,reg1,Thermal-H2_ST,Storage,0.0
710,2051,reg1,Thermal-H2_ST,Storage,0.0
711,2052,reg1,Thermal-H2_ST,Storage,0.0
712,2053,reg1,Thermal-H2_ST,Storage,0.0
713,2054,reg1,Thermal-H2_ST,Storage,0.0
714,2055,reg1,Thermal-H2_ST,Storage,0.0
715,2056,reg1,Thermal-H2_ST,Storage,0.0
716,2057,reg1,Thermal-H2_ST,Storage,0.0
717,2058,reg1,Thermal-H2_ST,Storage,0.0
718,2059,reg1,Thermal-H2_ST,Storage,0.0
719,2060,reg1,Thermal-H2_ST,Storage,0.0
720,2025,reg1,HTHP,Conversion,0.0
721,2026,reg1,HTHP,Conversion,0.0
722,2027,reg1,HTHP,Conversion,0.0
723,2028,reg1,HTHP,Conversion,0.013696106201167197
724,2029,reg1,HTHP,Conversion,1.0136961062011671
725,2030,reg1,HTHP,Conversion,2.0136961062011673
726,2031,reg1,HTHP,Conversion,3.0136961062011673
727,2032,reg1,HTHP,Conversion,4.013696106201167
728,2033,reg1,HTHP,Conversion,5.013696106201167
729,2034,reg1,HTHP,Conversion,5.645911844222756
730,2035,reg1,HTHP,Conversion,5.865135586394052
731,2036,reg1,HTHP,Conversion,5.865135586394052
732,2037,reg1,HTHP,Conversion,5.865135586394052
733,2038,reg1,HTHP,Conversion,5.865135586394052
734,2039,reg1,HTHP,Conversion,5.865135586394052
735,2040,reg1,HTHP,Conversion,5.865135586394052
736,2041,reg1,HTHP,Conversion,6.350718447323144
737,2042,reg1,HTHP,Conversion,6.350718447323144
738,2043,reg1,HTHP,Conversion,6.350718447323144
739,2044,reg1,HTHP,Conversion,6.878984715703298
740,2045,reg1,HTHP,Conversion,7.027825656174176
741,2046,reg1,HTHP,Conversion,7.087951733894317
742,2047,reg1,HTHP,Conversion,7.140096895660672
743,2048,reg1,HTHP,Conversion,7.184261141473227
744,2049,reg1,HTHP,Conversion,7.0461043618314
745,2050,reg1,HTHP,Conversion,7.0461043618314
746,2051,reg1,HTHP,Conversion,6.994325923567974
747,2052,reg1,HTHP,Conversion,6.994325923567974
748,2053,reg1,HTHP,Conversion,6.2144719045038155
749,2054,reg1,HTHP,Conversion,5.582256166482226
750,2055,reg1,HTHP,Conversion,5.36303242431093
751,2056,reg1,HTHP,Conversion,5.36303242431093
752,2057,reg1,HTHP,Conversion,5.36303242431093
753,2058,reg1,HTHP,Conversion,5.36303242431093
754,2059,reg1,HTHP,Conversion,5.36303242431093
755,2060,reg1,HTHP,Conversion,5.36303242431093
756,2025,reg1,SMR,Conversion,0.0
757,2026,reg1,SMR,Conversion,0.23715914050082257
758,2027,reg1,SMR,Conversion,0.46819647423633304
759,2028,reg1,SMR,Conversion,0.693112001206531
760,2029,reg1,SMR,Conversion,0.9119057214114172
761,2030,reg1,SMR,Conversion,1.1225318848509722
762,2031,reg1,SMR,Conversion,1.151644841242092
763,2032,reg1,SMR,Conversion,1.1800986949402417
764,2033,reg1,SMR,Conversion,1.20789344594544
765,2034,reg1,SMR,Conversion,1.2350290942576874
766,2035,reg1,SMR,Conversion,1.2615056398764881
767,2036,reg1,SMR,Conversion,1.287323082803328
768,2037,reg1,SMR,Conversion,1.312481423035365
769,2038,reg1,SMR,Conversion,1.3369806605771628
770,2039,reg1,SMR,Conversion,1.3369806605771628
771,2040,reg1,SMR,Conversion,1.3369806605771628
772,2041,reg1,SMR,Conversion,1.3369806605771628
773,2042,reg1,SMR,Conversion,1.3369806605771628
774,2043,reg1,SMR,Conversion,1.3369806605771628
775,2044,reg1,SMR,Conversion,1.3369806605771628
776,2045,reg1,SMR,Conversion,1.3369806605771628
777,2046,reg1,SMR,Conversion,1.3369806605771628
778,2047,reg1,SMR,Conversion,1.3369806605771628
779,2048,reg1,SMR,Conversion,1.3369806605771628
780,2049,reg1,SMR,Conversion,1.3369806605771628
781,2050,reg1,SMR,Conversion,1.3369806605771628
782,2051,reg1,SMR,Conversion,1.3369806605771628
783,2052,reg1,SMR,Conversion,1.3369806605771628
784,2053,reg1,SMR,Conversion,1.3369806605771628
785,2054,reg1,SMR,Conversion,1.3369806605771628
786,2055,reg1,SMR,Conversion,1.3369806605771628
787,2056,reg1,SMR,Conversion,1.0998215200763402
788,2057,reg1,SMR,Conversion,1.0201962503746784
789,2058,reg1,SMR,Conversion,1.0201962503737445
790,2059,reg1,SMR,Conversion,1.0516701742542482
791,2060,reg1,SMR,Conversion,1.0516701742542485
792,2025,reg1,SMR_CCS,Conversion,0.0
793,2026,reg1,SMR_CCS,Conversion,0.0
794,2027,reg1,SMR_CCS,Conversion,0.0
795,2028,reg1,SMR_CCS,Conversion,0.0
796,2029,reg1,SMR_CCS,Conversion,0.0
797,2030,reg1,SMR_CCS,Conversion,0.0
798,2031,reg1,SMR_CCS,Conversion,0.0
799,2032,reg1,SMR_CCS,Conversion,0.0
800,2033,reg1,SMR_CCS,Conversion,0.0
801,2034,reg1,SMR_CCS,Conversion,0.0
802,2035,reg1,SMR_CCS,Conversion,0.0
803,2036,reg1,SMR_CCS,Conversion,0.0
804,2037,reg1,SMR_CCS,Conversion,0.0
805,2038,reg1,SMR_CCS,Conversion,0.0
806,2039,reg1,SMR_CCS,Conversion,0.0
807,2040,reg1,SMR_CCS,Conversion,0.0
808,2041,reg1,SMR_CCS,Conversion,0.0
809,2042,reg1,SMR_CCS,Conversion,0.0
810,2043,reg1,SMR_CCS,Conversion,0.0
811,2044,reg1,SMR_CCS,Conversion,0.0
812,2045,reg1,SMR_CCS,Conversion,0.0
813,2046,reg1,SMR_CCS,Conversion,0.0
814,2047,reg1,SMR_CCS,Conversion,0.0
815,2048,reg1,SMR_CCS,Conversion,0.0
816,2049,reg1,SMR_CCS,Conversion,0.0
817,2050,reg1,SMR_CCS,Conversion,0.0
818,2051,reg1,SMR_CCS,Conversion,0.0
819,2052,reg1,SMR_CCS,Conversion,0.0
820,2053,reg1,SMR_CCS,Conversion,0.0
821,2054,reg1,SMR_CCS,Conversion,0.0
822,2055,reg1,SMR_CCS,Conversion,0.0
823,2056,reg1,SMR_CCS,Conversion,0.0
824,2057,reg1,SMR_CCS,Conversion,0.0
825,2058,reg1,SMR_CCS,Conversion,0.0
826,2059,reg1,SMR_CCS,Conversion,0.0
827,2060,reg1,SMR_CCS,Conversion,0.0
828,2025,reg1,Electrolysis_PEM,Conversion,0.0
829,2026,reg1,Electrolysis_PEM,Conversion,0.0
830,2027,reg1,Electrolysis_PEM,Conversion,0.0
831,2028,reg1,Electrolysis_PEM,Conversion,0.0
832,2029,reg1,Electrolysis_PEM,Conversion,0.0
833,2030,reg1,Electrolysis_PEM,Conversion,0.0
834,2031,reg1,Electrolysis_PEM,Conversion,0.0
835,2032,reg1,Electrolysis_PEM,Conversion,0.0
836,2033,reg1,Electrolysis_PEM,Conversion,0.0
837,2034,reg1,Electrolysis_PEM,Conversion,0.0
838,2035,reg1,Electrolysis_PEM,Conversion,0.0
839,2036,reg1,Electrolysis_PEM,Conversion,0.0
840,2037,reg1,Electrolysis_PEM,Conversion,0.0
841,2038,reg1,Electrolysis_PEM,Conversion,0.0
842,2039,reg1,Electrolysis_PEM,Conversion,0.069
843,2040,reg1,Electrolysis_PEM,Conversion,0.069
844,2041,reg1,Electrolysis_PEM,Conversion,0.069
845,2042,reg1,Electrolysis_PEM,Conversion,0.069
846,2043,reg1,Electrolysis_PEM,Conversion,0.069
847,2044,reg1,Electrolysis_PEM,Conversion,0.069
848,2045,reg1,Electrolysis_PEM,Conversion,0.069
849,2046,reg1,Electrolysis_PEM,Conversion,0.069
850,2047,reg1,Electrolysis_PEM,Conversion,0.069
851,2048,reg1,Electrolysis_PEM,Conversion,0.069
852,2049,reg1,Electrolysis_PEM,Conversion,0.069
853,2050,reg1,Electrolysis_PEM,Conversion,0.069
854,2051,reg1,Electrolysis_PEM,Conversion,0.069
855,2052,reg1,Electrolysis_PEM,Conversion,0.069
856,2053,reg1,Electrolysis_PEM,Conversion,0.069
857,2054,reg1,Electrolysis_PEM,Conversion,0.069
858,2055,reg1,Electrolysis_PEM,Conversion,0.069
859,2056,reg1,Electrolysis_PEM,Conversion,0.069
860,2057,reg1,Electrolysis_PEM,Conversion,0.069
861,2058,reg1,Electrolysis_PEM,Conversion,0.069
862,2059,reg1,Electrolysis_PEM,Conversion,0.0
863,2060,reg1,Electrolysis_PEM,Conversion,0.0
864,2025,reg1,SFF_PP,Conversion,5.97686
865,2026,reg1,SFF_PP,Conversion,4.51686
866,2027,reg1,SFF_PP,Conversion,2.65186
867,2028,reg1,SFF_PP,Conversion,2.40186
868,2029,reg1,SFF_PP,Conversion,2.13686
869,2030,reg1,SFF_PP,Conversion,0.0
870,2031,reg1,SFF_PP,Conversion,0.0
871,2032,reg1,SFF_PP,Conversion,0.0
872,2033,reg1,SFF_PP,Conversion,0.0
873,2034,reg1,SFF_PP,Conversion,0.0
874,2035,reg1,SFF_PP,Conversion,0.0
875,2036,reg1,SFF_PP,Conversion,0.0
876,2037,reg1,SFF_PP,Conversion,0.0
877,2038,reg1,SFF_PP,Conversion,0.0
878,2039,reg1,SFF_PP,Conversion,0.0
879,2040,reg1,SFF_PP,Conversion,0.0
880,2041,reg1,SFF_PP,Conversion,0.0
881,2042,reg1,SFF_PP,Conversion,0.0
882,2043,reg1,SFF_PP,Conversion,0.0
883,2044,reg1,SFF_PP,Conversion,0.0
884,2045,reg1,SFF_PP,Conversion,0.0
885,2046,reg1,SFF_PP,Conversion,0.0
886,2047,reg1,SFF_PP,Conversion,0.0
887,2048,reg1,SFF_PP,Conversion,0.0
888,2049,reg1,SFF_PP,Conversion,0.0
889,2050,reg1,SFF_PP,Conversion,0.0
890,2051,reg1,SFF_PP,Conversion,0.0
891,2052,reg1,SFF_PP,Conversion,0.0
892,2053,reg1,SFF_PP,Conversion,0.0
893,2054,reg1,SFF_PP,Conversion,0.0
894,2055,reg1,SFF_PP,Conversion,0.0
895,2056,reg1,SFF_PP,Conversion,0.0
896,2057,reg1,SFF_PP,Conversion,0.0
897,2058,reg1,SFF_PP,Conversion,0.0
898,2059,reg1,SFF_PP,Conversion,0.0
899,2060,reg1,SFF_PP,Conversion,0.0
900,2025,reg1,Nuc_SMR_PP,Conversion,0.0
901,2026,reg1,Nuc_SMR_PP,Conversion,0.0
902,2027,reg1,Nuc_SMR_PP,Conversion,0.0
903,2028,reg1,Nuc_SMR_PP,Conversion,0.0
904,2029,reg1,Nuc_SMR_PP,Conversion,0.0
905,2030,reg1,Nuc_SMR_PP,Conversion,0.0
906,2031,reg1,Nuc_SMR_PP,Conversion,0.0
907,2032,reg1,Nuc_SMR_PP,Conversion,0.0
908,2033,reg1,Nuc_SMR_PP,Conversion,0.0
909,2034,reg1,Nuc_SMR_PP,Conversion,0.0
910,2035,reg1,Nuc_SMR_PP,Conversion,0.0
911,2036,reg1,Nuc_SMR_PP,Conversion,0.0
912,2037,reg1,Nuc_SMR_PP,Conversion,0.0
913,2038,reg1,Nuc_SMR_PP,Conversion,0.0
914,2039,reg1,Nuc_SMR_PP,Conversion,0.0
915,2040,reg1,Nuc_SMR_PP,Conversion,0.0
916,2041,reg1,Nuc_SMR_PP,Conversion,0.0
917,2042,reg1,Nuc_SMR_PP,Conversion,0.0
918,2043,reg1,Nuc_SMR_PP,Conversion,0.0
919,2044,reg1,Nuc_SMR_PP,Conversion,0.0
920,2045,reg1,Nuc_SMR_PP,Conversion,0.0
921,2046,reg1,Nuc_SMR_PP,Conversion,0.0
922,2047,reg1,Nuc_SMR_PP,Conversion,0.0
923,2048,reg1,Nuc_SMR_PP,Conversion,0.0
924,2049,reg1,Nuc_SMR_PP,Conversion,0.0
925,2050,reg1,Nuc_SMR_PP,Conversion,0.0
926,2051,reg1,Nuc_SMR_PP,Conversion,0.0
927,2052,reg1,Nuc_SMR_PP,Conversion,0.0
928,2053,reg1,Nuc_SMR_PP,Conversion,0.0
929,2054,reg1,Nuc_SMR_PP,Conversion,0.0
930,2055,reg1,Nuc_SMR_PP,Conversion,0.0
931,2056,reg1,Nuc_SMR_PP,Conversion,0.0
932,2057,reg1,Nuc_SMR_PP,Conversion,0.0
933,2058,reg1,Nuc_SMR_PP,Conversion,0.0
934,2059,reg1,Nuc_SMR_PP,Conversion,0.0
935,2060,reg1,Nuc_SMR_PP,Conversion,0.0
936,2025,reg1,Nuc_G3+_PP,Conversion,0.0
937,2026,reg1,Nuc_G3+_PP,Conversion,0.0
938,2027,reg1,Nuc_G3+_PP,Conversion,0.0
939,2028,reg1,Nuc_G3+_PP,Conversion,0.0
940,2029,reg1,Nuc_G3+_PP,Conversion,0.0
941,2030,reg1,Nuc_G3+_PP,Conversion,0.0
942,2031,reg1,Nuc_G3+_PP,Conversion,0.0
943,2032,reg1,Nuc_G3+_PP,Conversion,0.0
944,2033,reg1,Nuc_G3+_PP,Conversion,0.0
945,2034,reg1,Nuc_G3+_PP,Conversion,0.0
946,2035,reg1,Nuc_G3+_PP,Conversion,0.0
947,2036,reg1,Nuc_G3+_PP,Conversion,0.0
948,2037,reg1,Nuc_G3+_PP,Conversion,0.0
949,2038,reg1,Nuc_G3+_PP,Conversion,0.0
950,2039,reg1,Nuc_G3+_PP,Conversion,0.0
951,2040,reg1,Nuc_G3+_PP,Conversion,0.0
952,2041,reg1,Nuc_G3+_PP,Conversion,0.0
953,2042,reg1,Nuc_G3+_PP,Conversion,0.0
954,2043,reg1,Nuc_G3+_PP,Conversion,0.0
955,2044,reg1,Nuc_G3+_PP,Conversion,0.0
956,2045,reg1,Nuc_G3+_PP,Conversion,0.0
957,2046,reg1,Nuc_G3+_PP,Conversion,0.0
958,2047,reg1,Nuc_G3+_PP,Conversion,0.0
959,2048,reg1,Nuc_G3+_PP,Conversion,0.0
960,2049,reg1,Nuc_G3+_PP,Conversion,0.0
961,2050,reg1,Nuc_G3+_PP,Conversion,0.0
962,2051,reg1,Nuc_G3+_PP,Conversion,0.0
963,2052,reg1,Nuc_G3+_PP,Conversion,0.0
964,2053,reg1,Nuc_G3+_PP,Conversion,0.0
965,2054,reg1,Nuc_G3+_PP,Conversion,0.0
966,2055,reg1,Nuc_G3+_PP,Conversion,0.0
967,2056,reg1,Nuc_G3+_PP,Conversion,0.0
968,2057,reg1,Nuc_G3+_PP,Conversion,0.0
969,2058,reg1,Nuc_G3+_PP,Conversion,0.0
970,2059,reg1,Nuc_G3+_PP,Conversion,0.0
971,2060,reg1,Nuc_G3+_PP,Conversion,0.0
972,2025,reg1,Nuc_SMR_CHP,Conversion,0.0
973,2026,reg1,Nuc_SMR_CHP,Conversion,0.0
974,2027,reg1,Nuc_SMR_CHP,Conversion,0.0
975,2028,reg1,Nuc_SMR_CHP,Conversion,0.0
976,2029,reg1,Nuc_SMR_CHP,Conversion,0.0
977,2030,reg1,Nuc_SMR_CHP,Conversion,0.0
978,2031,reg1,Nuc_SMR_CHP,Conversion,0.0
979,2032,reg1,Nuc_SMR_CHP,Conversion,0.0
980,2033,reg1,Nuc_SMR_CHP,Conversion,0.0
981,2034,reg1,Nuc_SMR_CHP,Conversion,0.0
982,2035,reg1,Nuc_SMR_CHP,Conversion,0.0
983,2036,reg1,Nuc_SMR_CHP,Conversion,0.0
984,2037,reg1,Nuc_SMR_CHP,Conversion,0.0
985,2038,reg1,Nuc_SMR_CHP,Conversion,0.0
986,2039,reg1,Nuc_SMR_CHP,Conversion,0.0
987,2040,reg1,Nuc_SMR_CHP,Conversion,0.0
988,2041,reg1,Nuc_SMR_CHP,Conversion,0.0
989,2042,reg1,Nuc_SMR_CHP,Conversion,0.0
990,2043,reg1,Nuc_SMR_CHP,Conversion,0.0
991,2044,reg1,Nuc_SMR_CHP,Conversion,0.0
992,2045,reg1,Nuc_SMR_CHP,Conversion,0.0
993,2046,reg1,Nuc_SMR_CHP,Conversion,0.0
994,2047,reg1,Nuc_SMR_CHP,Conversion,0.0
995,2048,reg1,Nuc_SMR_CHP,Conversion,0.0
996,2049,reg1,Nuc_SMR_CHP,Conversion,0.0
