,Datetime,Region,Technology,Cost,Value
8718,2031,reg1,BIO_supply,decommissioning_cost,0.0
8719,2032,reg1,BIO_supply,decommissioning_cost,0.0
8720,2033,reg1,BIO_supply,decommissioning_cost,0.0
8721,2034,reg1,BIO_supply,decommissioning_cost,0.0
8722,2035,reg1,BIO_supply,decommissioning_cost,0.0
8723,2036,reg1,BIO_supply,decommissioning_cost,0.0
8724,2037,reg1,BIO_supply,decommissioning_cost,0.0
8725,2038,reg1,BIO_supply,decommissioning_cost,0.0
8726,2039,reg1,BIO_supply,decommissioning_cost,0.0
8727,2040,reg1,BIO_supply,decommissioning_cost,0.0
8728,2041,reg1,BIO_supply,decommissioning_cost,0.0
8729,2042,reg1,BIO_supply,decommissioning_cost,0.0
8730,2043,reg1,BIO_supply,decommissioning_cost,0.0
8731,2044,reg1,BIO_supply,decommissioning_cost,0.0
8732,2045,reg1,BIO_supply,decommissioning_cost,0.0
8733,2046,reg1,BIO_supply,decommissioning_cost,0.0
8734,2047,reg1,BIO_supply,decommissioning_cost,0.0
8735,2048,reg1,BIO_supply,decommissioning_cost,0.0
8736,2049,reg1,BIO_supply,decommissioning_cost,0.0
8737,2050,reg1,BIO_supply,decommissioning_cost,0.0
8738,2051,reg1,BIO_supply,decommissioning_cost,0.0
8739,2052,reg1,BIO_supply,decommissioning_cost,0.0
8740,2053,reg1,BIO_supply,decommissioning_cost,0.0
8741,2054,reg1,BIO_supply,decommissioning_cost,0.0
8742,2055,reg1,BIO_supply,decommissioning_cost,0.0
8743,2056,reg1,BIO_supply,decommissioning_cost,0.0
8744,2057,reg1,BIO_supply,decommissioning_cost,0.0
8745,2058,reg1,BIO_supply,decommissioning_cost,0.0
8746,2059,reg1,BIO_supply,decommissioning_cost,0.0
8747,2060,reg1,BIO_supply,decommissioning_cost,0.0
8748,2025,reg1,Biogas_supply,decommissioning_cost,0.0
8749,2026,reg1,Biogas_supply,decommissioning_cost,0.0
8750,2027,reg1,Biogas_supply,decommissioning_cost,0.0
8751,2028,reg1,Biogas_supply,decommissioning_cost,0.0
8752,2029,reg1,Biogas_supply,decommissioning_cost,0.0
8753,2030,reg1,Biogas_supply,decommissioning_cost,0.0
8754,2031,reg1,Biogas_supply,decommissioning_cost,0.0
8755,2032,reg1,Biogas_supply,decommissioning_cost,0.0
8756,2033,reg1,Biogas_supply,decommissioning_cost,0.0
8757,2034,reg1,Biogas_supply,decommissioning_cost,0.0
8758,2035,reg1,Biogas_supply,decommissioning_cost,0.0
8759,2036,reg1,Biogas_supply,decommissioning_cost,0.0
8760,2037,reg1,Biogas_supply,decommissioning_cost,0.0
8761,2038,reg1,Biogas_supply,decommissioning_cost,0.0
8762,2039,reg1,Biogas_supply,decommissioning_cost,0.0
8763,2040,reg1,Biogas_supply,decommissioning_cost,0.0
8764,2041,reg1,Biogas_supply,decommissioning_cost,0.0
8765,2042,reg1,Biogas_supply,decommissioning_cost,0.0
8766,2043,reg1,Biogas_supply,decommissioning_cost,0.0
8767,2044,reg1,Biogas_supply,decommissioning_cost,0.0
8768,2045,reg1,Biogas_supply,decommissioning_cost,0.0
8769,2046,reg1,Biogas_supply,decommissioning_cost,0.0
8770,2047,reg1,Biogas_supply,decommissioning_cost,0.0
8771,2048,reg1,Biogas_supply,decommissioning_cost,0.0
8772,2049,reg1,Biogas_supply,decommissioning_cost,0.0
8773,2050,reg1,Biogas_supply,decommissioning_cost,0.0
8774,2051,reg1,Biogas_supply,decommissioning_cost,0.0
8775,2052,reg1,Biogas_supply,decommissioning_cost,0.0
8776,2053,reg1,Biogas_supply,decommissioning_cost,0.0
8777,2054,reg1,Biogas_supply,decommissioning_cost,0.0
8778,2055,reg1,Biogas_supply,decommissioning_cost,0.0
8779,2056,reg1,Biogas_supply,decommissioning_cost,0.0
8780,2057,reg1,Biogas_supply,decommissioning_cost,0.0
8781,2058,reg1,Biogas_supply,decommissioning_cost,0.0
8782,2059,reg1,Biogas_supply,decommissioning_cost,0.0
8783,2060,reg1,Biogas_supply,decommissioning_cost,0.0
8784,2025,reg1,Waste_supply,decommissioning_cost,0.0
8785,2026,reg1,Waste_supply,decommissioning_cost,0.0
8786,2027,reg1,Waste_supply,decommissioning_cost,0.0
8787,2028,reg1,Waste_supply,decommissioning_cost,0.0
8788,2029,reg1,Waste_supply,decommissioning_cost,0.0
8789,2030,reg1,Waste_supply,decommissioning_cost,0.0
8790,2031,reg1,Waste_supply,decommissioning_cost,0.0
8791,2032,reg1,Waste_supply,decommissioning_cost,0.0
8792,2033,reg1,Waste_supply,decommissioning_cost,0.0
8793,2034,reg1,Waste_supply,decommissioning_cost,0.0
8794,2035,reg1,Waste_supply,decommissioning_cost,0.0
8795,2036,reg1,Waste_supply,decommissioning_cost,0.0
8796,2037,reg1,Waste_supply,decommissioning_cost,0.0
8797,2038,reg1,Waste_supply,decommissioning_cost,0.0
8798,2039,reg1,Waste_supply,decommissioning_cost,0.0
8799,2040,reg1,Waste_supply,decommissioning_cost,0.0
8800,2041,reg1,Waste_supply,decommissioning_cost,0.0
8801,2042,reg1,Waste_supply,decommissioning_cost,0.0
8802,2043,reg1,Waste_supply,decommissioning_cost,0.0
8803,2044,reg1,Waste_supply,decommissioning_cost,0.0
8804,2045,reg1,Waste_supply,decommissioning_cost,0.0
8805,2046,reg1,Waste_supply,decommissioning_cost,0.0
8806,2047,reg1,Waste_supply,decommissioning_cost,0.0
8807,2048,reg1,Waste_supply,decommissioning_cost,0.0
8808,2049,reg1,Waste_supply,decommissioning_cost,0.0
8809,2050,reg1,Waste_supply,decommissioning_cost,0.0
8810,2051,reg1,Waste_supply,decommissioning_cost,0.0
8811,2052,reg1,Waste_supply,decommissioning_cost,0.0
8812,2053,reg1,Waste_supply,decommissioning_cost,0.0
8813,2054,reg1,Waste_supply,decommissioning_cost,0.0
8814,2055,reg1,Waste_supply,decommissioning_cost,0.0
8815,2056,reg1,Waste_supply,decommissioning_cost,0.0
8816,2057,reg1,Waste_supply,decommissioning_cost,0.0
8817,2058,reg1,Waste_supply,decommissioning_cost,0.0
8818,2059,reg1,Waste_supply,decommissioning_cost,0.0
8819,2060,reg1,Waste_supply,decommissioning_cost,0.0
8820,2025,reg1,Geo_PP,decommissioning_cost,0.0
8821,2026,reg1,Geo_PP,decommissioning_cost,0.0
8822,2027,reg1,Geo_PP,decommissioning_cost,0.0
8823,2028,reg1,Geo_PP,decommissioning_cost,0.0
8824,2029,reg1,Geo_PP,decommissioning_cost,0.0
8825,2030,reg1,Geo_PP,decommissioning_cost,0.0
8826,2031,reg1,Geo_PP,decommissioning_cost,0.0
8827,2032,reg1,Geo_PP,decommissioning_cost,0.0
8828,2033,reg1,Geo_PP,decommissioning_cost,0.0
8829,2034,reg1,Geo_PP,decommissioning_cost,0.0
8830,2035,reg1,Geo_PP,decommissioning_cost,0.0
8831,2036,reg1,Geo_PP,decommissioning_cost,0.0
8832,2037,reg1,Geo_PP,decommissioning_cost,0.0
8833,2038,reg1,Geo_PP,decommissioning_cost,0.0
8834,2039,reg1,Geo_PP,decommissioning_cost,0.0
8835,2040,reg1,Geo_PP,decommissioning_cost,0.0
8836,2041,reg1,Geo_PP,decommissioning_cost,0.0
8837,2042,reg1,Geo_PP,decommissioning_cost,0.0
8838,2043,reg1,Geo_PP,decommissioning_cost,0.0
8839,2044,reg1,Geo_PP,decommissioning_cost,0.0
8840,2045,reg1,Geo_PP,decommissioning_cost,0.0
8841,2046,reg1,Geo_PP,decommissioning_cost,0.0
8842,2047,reg1,Geo_PP,decommissioning_cost,0.0
8843,2048,reg1,Geo_PP,decommissioning_cost,0.0
8844,2049,reg1,Geo_PP,decommissioning_cost,0.0
8845,2050,reg1,Geo_PP,decommissioning_cost,0.0
8846,2051,reg1,Geo_PP,decommissioning_cost,0.0
8847,2052,reg1,Geo_PP,decommissioning_cost,0.0
8848,2053,reg1,Geo_PP,decommissioning_cost,0.0
8849,2054,reg1,Geo_PP,decommissioning_cost,0.0
8850,2055,reg1,Geo_PP,decommissioning_cost,0.0
8851,2056,reg1,Geo_PP,decommissioning_cost,0.0
8852,2057,reg1,Geo_PP,decommissioning_cost,0.0
8853,2058,reg1,Geo_PP,decommissioning_cost,0.0
8854,2059,reg1,Geo_PP,decommissioning_cost,0.0
8855,2060,reg1,Geo_PP,decommissioning_cost,0.0
8856,2025,reg1,Solar_PV_PP,decommissioning_cost,0.0
8857,2026,reg1,Solar_PV_PP,decommissioning_cost,0.0
8858,2027,reg1,Solar_PV_PP,decommissioning_cost,0.0
8859,2028,reg1,Solar_PV_PP,decommissioning_cost,0.0
8860,2029,reg1,Solar_PV_PP,decommissioning_cost,0.0
8861,2030,reg1,Solar_PV_PP,decommissioning_cost,0.0
8862,2031,reg1,Solar_PV_PP,decommissioning_cost,0.0
8863,2032,reg1,Solar_PV_PP,decommissioning_cost,0.0
8864,2033,reg1,Solar_PV_PP,decommissioning_cost,0.0
8865,2034,reg1,Solar_PV_PP,decommissioning_cost,0.0
8866,2035,reg1,Solar_PV_PP,decommissioning_cost,0.0
8867,2036,reg1,Solar_PV_PP,decommissioning_cost,0.0
8868,2037,reg1,Solar_PV_PP,decommissioning_cost,0.0
8869,2038,reg1,Solar_PV_PP,decommissioning_cost,0.0
8870,2039,reg1,Solar_PV_PP,decommissioning_cost,0.0
8871,2040,reg1,Solar_PV_PP,decommissioning_cost,0.0
8872,2041,reg1,Solar_PV_PP,decommissioning_cost,0.0
8873,2042,reg1,Solar_PV_PP,decommissioning_cost,0.0
8874,2043,reg1,Solar_PV_PP,decommissioning_cost,0.0
8875,2044,reg1,Solar_PV_PP,decommissioning_cost,0.0
8876,2045,reg1,Solar_PV_PP,decommissioning_cost,0.0
8877,2046,reg1,Solar_PV_PP,decommissioning_cost,0.0
8878,2047,reg1,Solar_PV_PP,decommissioning_cost,0.0
8879,2048,reg1,Solar_PV_PP,decommissioning_cost,0.0
8880,2049,reg1,Solar_PV_PP,decommissioning_cost,0.0
8881,2050,reg1,Solar_PV_PP,decommissioning_cost,0.0
8882,2051,reg1,Solar_PV_PP,decommissioning_cost,0.0
8883,2052,reg1,Solar_PV_PP,decommissioning_cost,0.0
8884,2053,reg1,Solar_PV_PP,decommissioning_cost,0.0
8885,2054,reg1,Solar_PV_PP,decommissioning_cost,0.0
8886,2055,reg1,Solar_PV_PP,decommissioning_cost,0.0
8887,2056,reg1,Solar_PV_PP,decommissioning_cost,0.0
8888,2057,reg1,Solar_PV_PP,decommissioning_cost,0.0
8889,2058,reg1,Solar_PV_PP,decommissioning_cost,0.0
8890,2059,reg1,Solar_PV_PP,decommissioning_cost,0.0
8891,2060,reg1,Solar_PV_PP,decommissioning_cost,0.0
8892,2025,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8893,2026,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8894,2027,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8895,2028,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8896,2029,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8897,2030,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8898,2031,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8899,2032,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8900,2033,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8901,2034,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8902,2035,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8903,2036,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8904,2037,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8905,2038,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8906,2039,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8907,2040,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8908,2041,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8909,2042,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8910,2043,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8911,2044,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8912,2045,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8913,2046,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8914,2047,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8915,2048,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8916,2049,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8917,2050,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8918,2051,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8919,2052,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8920,2053,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8921,2054,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8922,2055,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8923,2056,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8924,2057,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8925,2058,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8926,2059,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8927,2060,reg1,Wind_On-Shore_PP,decommissioning_cost,0.0
8928,2025,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8929,2026,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8930,2027,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8931,2028,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8932,2029,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8933,2030,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8934,2031,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8935,2032,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8936,2033,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8937,2034,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8938,2035,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8939,2036,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8940,2037,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8941,2038,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8942,2039,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8943,2040,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8944,2041,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8945,2042,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8946,2043,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8947,2044,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8948,2045,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8949,2046,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8950,2047,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8951,2048,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8952,2049,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8953,2050,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8954,2051,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8955,2052,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8956,2053,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8957,2054,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8958,2055,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8959,2056,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8960,2057,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8961,2058,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8962,2059,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8963,2060,reg1,Wind_Off-Shore_PP,decommissioning_cost,0.0
8964,2025,reg1,Hydro_PP,decommissioning_cost,0.0
8965,2026,reg1,Hydro_PP,decommissioning_cost,0.0
8966,2027,reg1,Hydro_PP,decommissioning_cost,0.0
8967,2028,reg1,Hydro_PP,decommissioning_cost,0.0
8968,2029,reg1,Hydro_PP,decommissioning_cost,0.0
8969,2030,reg1,Hydro_PP,decommissioning_cost,0.0
8970,2031,reg1,Hydro_PP,decommissioning_cost,0.0
8971,2032,reg1,Hydro_PP,decommissioning_cost,0.0
8972,2033,reg1,Hydro_PP,decommissioning_cost,0.0
8973,2034,reg1,Hydro_PP,decommissioning_cost,0.0
8974,2035,reg1,Hydro_PP,decommissioning_cost,0.0
8975,2036,reg1,Hydro_PP,decommissioning_cost,0.0
8976,2037,reg1,Hydro_PP,decommissioning_cost,0.0
8977,2038,reg1,Hydro_PP,decommissioning_cost,0.0
8978,2039,reg1,Hydro_PP,decommissioning_cost,0.0
8979,2040,reg1,Hydro_PP,decommissioning_cost,0.0
8980,2041,reg1,Hydro_PP,decommissioning_cost,0.0
8981,2042,reg1,Hydro_PP,decommissioning_cost,0.0
8982,2043,reg1,Hydro_PP,decommissioning_cost,0.0
8983,2044,reg1,Hydro_PP,decommissioning_cost,0.0
8984,2045,reg1,Hydro_PP,decommissioning_cost,0.0
8985,2046,reg1,Hydro_PP,decommissioning_cost,0.0
8986,2047,reg1,Hydro_PP,decommissioning_cost,0.0
8987,2048,reg1,Hydro_PP,decommissioning_cost,0.0
8988,2049,reg1,Hydro_PP,decommissioning_cost,0.0
8989,2050,reg1,Hydro_PP,decommissioning_cost,0.0
8990,2051,reg1,Hydro_PP,decommissioning_cost,0.0
8991,2052,reg1,Hydro_PP,decommissioning_cost,0.0
8992,2053,reg1,Hydro_PP,decommissioning_cost,0.0
8993,2054,reg1,Hydro_PP,decommissioning_cost,0.0
8994,2055,reg1,Hydro_PP,decommissioning_cost,0.0
8995,2056,reg1,Hydro_PP,decommissioning_cost,0.0
8996,2057,reg1,Hydro_PP,decommissioning_cost,0.0
8997,2058,reg1,Hydro_PP,decommissioning_cost,0.0
8998,2059,reg1,Hydro_PP,decommissioning_cost,0.0
8999,2060,reg1,Hydro_PP,decommissioning_cost,0.0
9000,2025,reg1,UO2_supply ,decommissioning_cost,0.0
9001,2026,reg1,UO2_supply ,decommissioning_cost,0.0
9002,2027,reg1,UO2_supply ,decommissioning_cost,0.0
9003,2028,reg1,UO2_supply ,decommissioning_cost,0.0
9004,2029,reg1,UO2_supply ,decommissioning_cost,0.0
9005,2030,reg1,UO2_supply ,decommissioning_cost,0.0
9006,2031,reg1,UO2_supply ,decommissioning_cost,0.0
9007,2032,reg1,UO2_supply ,decommissioning_cost,0.0
9008,2033,reg1,UO2_supply ,decommissioning_cost,0.0
9009,2034,reg1,UO2_supply ,decommissioning_cost,0.0
9010,2035,reg1,UO2_supply ,decommissioning_cost,0.0
9011,2036,reg1,UO2_supply ,decommissioning_cost,0.0
9012,2037,reg1,UO2_supply ,decommissioning_cost,0.0
9013,2038,reg1,UO2_supply ,decommissioning_cost,0.0
9014,2039,reg1,UO2_supply ,decommissioning_cost,0.0
9015,2040,reg1,UO2_supply ,decommissioning_cost,0.0
9016,2041,reg1,UO2_supply ,decommissioning_cost,0.0
9017,2042,reg1,UO2_supply ,decommissioning_cost,0.0
9018,2043,reg1,UO2_supply ,decommissioning_cost,0.0
9019,2044,reg1,UO2_supply ,decommissioning_cost,0.0
9020,2045,reg1,UO2_supply ,decommissioning_cost,0.0
9021,2046,reg1,UO2_supply ,decommissioning_cost,0.0
9022,2047,reg1,UO2_supply ,decommissioning_cost,0.0
9023,2048,reg1,UO2_supply ,decommissioning_cost,0.0
9024,2049,reg1,UO2_supply ,decommissioning_cost,0.0
9025,2050,reg1,UO2_supply ,decommissioning_cost,0.0
9026,2051,reg1,UO2_supply ,decommissioning_cost,0.0
9027,2052,reg1,UO2_supply ,decommissioning_cost,0.0
9028,2053,reg1,UO2_supply ,decommissioning_cost,0.0
9029,2054,reg1,UO2_supply ,decommissioning_cost,0.0
9030,2055,reg1,UO2_supply ,decommissioning_cost,0.0
9031,2056,reg1,UO2_supply ,decommissioning_cost,0.0
9032,2057,reg1,UO2_supply ,decommissioning_cost,0.0
9033,2058,reg1,UO2_supply ,decommissioning_cost,0.0
9034,2059,reg1,UO2_supply ,decommissioning_cost,0.0
9035,2060,reg1,UO2_supply ,decommissioning_cost,0.0
9036,2025,reg1,Electricity_net_imports,decommissioning_cost,0.0
9037,2026,reg1,Electricity_net_imports,decommissioning_cost,0.0
9038,2027,reg1,Electricity_net_imports,decommissioning_cost,0.0
9039,2028,reg1,Electricity_net_imports,decommissioning_cost,0.0
9040,2029,reg1,Electricity_net_imports,decommissioning_cost,0.0
9041,2030,reg1,Electricity_net_imports,decommissioning_cost,0.0
9042,2031,reg1,Electricity_net_imports,decommissioning_cost,0.0
9043,2032,reg1,Electricity_net_imports,decommissioning_cost,0.0
9044,2033,reg1,Electricity_net_imports,decommissioning_cost,0.0
9045,2034,reg1,Electricity_net_imports,decommissioning_cost,0.0
9046,2035,reg1,Electricity_net_imports,decommissioning_cost,0.0
9047,2036,reg1,Electricity_net_imports,decommissioning_cost,0.0
9048,2037,reg1,Electricity_net_imports,decommissioning_cost,0.0
9049,2038,reg1,Electricity_net_imports,decommissioning_cost,0.0
9050,2039,reg1,Electricity_net_imports,decommissioning_cost,0.0
9051,2040,reg1,Electricity_net_imports,decommissioning_cost,0.0
9052,2041,reg1,Electricity_net_imports,decommissioning_cost,0.0
9053,2042,reg1,Electricity_net_imports,decommissioning_cost,0.0
9054,2043,reg1,Electricity_net_imports,decommissioning_cost,0.0
9055,2044,reg1,Electricity_net_imports,decommissioning_cost,0.0
9056,2045,reg1,Electricity_net_imports,decommissioning_cost,0.0
9057,2046,reg1,Electricity_net_imports,decommissioning_cost,0.0
9058,2047,reg1,Electricity_net_imports,decommissioning_cost,0.0
9059,2048,reg1,Electricity_net_imports,decommissioning_cost,0.0
9060,2049,reg1,Electricity_net_imports,decommissioning_cost,0.0
9061,2050,reg1,Electricity_net_imports,decommissioning_cost,0.0
9062,2051,reg1,Electricity_net_imports,decommissioning_cost,0.0
9063,2052,reg1,Electricity_net_imports,decommissioning_cost,0.0
9064,2053,reg1,Electricity_net_imports,decommissioning_cost,0.0
9065,2054,reg1,Electricity_net_imports,decommissioning_cost,0.0
9066,2055,reg1,Electricity_net_imports,decommissioning_cost,0.0
9067,2056,reg1,Electricity_net_imports,decommissioning_cost,0.0
9068,2057,reg1,Electricity_net_imports,decommissioning_cost,0.0
9069,2058,reg1,Electricity_net_imports,decommissioning_cost,0.0
9070,2059,reg1,Electricity_net_imports,decommissioning_cost,0.0
9071,2060,reg1,Electricity_net_imports,decommissioning_cost,0.0
9072,2025,reg1,Geo_HP,decommissioning_cost,0.0
9073,2026,reg1,Geo_HP,decommissioning_cost,0.0
9074,2027,reg1,Geo_HP,decommissioning_cost,0.0
9075,2028,reg1,Geo_HP,decommissioning_cost,0.0
9076,2029,reg1,Geo_HP,decommissioning_cost,0.0
9077,2030,reg1,Geo_HP,decommissioning_cost,0.0
9078,2031,reg1,Geo_HP,decommissioning_cost,0.0
9079,2032,reg1,Geo_HP,decommissioning_cost,0.0
9080,2033,reg1,Geo_HP,decommissioning_cost,0.0
9081,2034,reg1,Geo_HP,decommissioning_cost,0.0
9082,2035,reg1,Geo_HP,decommissioning_cost,0.0
9083,2036,reg1,Geo_HP,decommissioning_cost,0.0
9084,2037,reg1,Geo_HP,decommissioning_cost,0.0
9085,2038,reg1,Geo_HP,decommissioning_cost,0.0
9086,2039,reg1,Geo_HP,decommissioning_cost,0.0
9087,2040,reg1,Geo_HP,decommissioning_cost,0.0
9088,2041,reg1,Geo_HP,decommissioning_cost,0.0
9089,2042,reg1,Geo_HP,decommissioning_cost,0.0
9090,2043,reg1,Geo_HP,decommissioning_cost,0.0
9091,2044,reg1,Geo_HP,decommissioning_cost,0.0
9092,2045,reg1,Geo_HP,decommissioning_cost,0.0
9093,2046,reg1,Geo_HP,decommissioning_cost,0.0
9094,2047,reg1,Geo_HP,decommissioning_cost,0.0
9095,2048,reg1,Geo_HP,decommissioning_cost,0.0
9096,2049,reg1,Geo_HP,decommissioning_cost,0.0
9097,2050,reg1,Geo_HP,decommissioning_cost,0.0
9098,2051,reg1,Geo_HP,decommissioning_cost,0.0
9099,2052,reg1,Geo_HP,decommissioning_cost,0.0
9100,2053,reg1,Geo_HP,decommissioning_cost,0.0
9101,2054,reg1,Geo_HP,decommissioning_cost,0.0
9102,2055,reg1,Geo_HP,decommissioning_cost,0.0
9103,2056,reg1,Geo_HP,decommissioning_cost,0.0
9104,2057,reg1,Geo_HP,decommissioning_cost,0.0
9105,2058,reg1,Geo_HP,decommissioning_cost,0.0
9106,2059,reg1,Geo_HP,decommissioning_cost,0.0
9107,2060,reg1,Geo_HP,decommissioning_cost,0.0
9108,2025,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9109,2026,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9110,2027,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9111,2028,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9112,2029,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9113,2030,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9114,2031,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9115,2032,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9116,2033,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9117,2034,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9118,2035,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9119,2036,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9120,2037,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9121,2038,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9122,2039,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9123,2040,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9124,2041,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9125,2042,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9126,2043,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9127,2044,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9128,2045,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9129,2046,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9130,2047,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9131,2048,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9132,2049,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9133,2050,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9134,2051,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9135,2052,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9136,2053,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9137,2054,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9138,2055,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9139,2056,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9140,2057,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9141,2058,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9142,2059,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9143,2060,reg1,Pump_hydro_ST,decommissioning_cost,0.0
9144,2025,reg1,Electrochemical_ST,decommissioning_cost,0.0
9145,2026,reg1,Electrochemical_ST,decommissioning_cost,0.0
9146,2027,reg1,Electrochemical_ST,decommissioning_cost,0.0
9147,2028,reg1,Electrochemical_ST,decommissioning_cost,0.0
9148,2029,reg1,Electrochemical_ST,decommissioning_cost,0.0
9149,2030,reg1,Electrochemical_ST,decommissioning_cost,0.0
9150,2031,reg1,Electrochemical_ST,decommissioning_cost,0.0
9151,2032,reg1,Electrochemical_ST,decommissioning_cost,0.0
