,Year,Region,Technology,Carrier,Value
282,2055,reg1,Geo_PP,Electricity,13415.569019839993
283,2056,reg1,Geo_PP,Electricity,13415.569019839993
284,2057,reg1,Geo_PP,Electricity,13195.119175496515
285,2058,reg1,Geo_PP,Electricity,13036.395883835996
286,2059,reg1,Geo_PP,Electricity,12657.220291235997
287,2060,reg1,Geo_PP,Electricity,11964.791048743617
288,2025,reg1,Solar_PV_PP,Electricity,58442.256187652056
289,2026,reg1,Solar_PV_PP,Electricity,69668.60586462897
290,2027,reg1,Solar_PV_PP,Electricity,80894.95554160587
291,2028,reg1,Solar_PV_PP,Electricity,92121.30521858277
292,2029,reg1,Solar_PV_PP,Electricity,103347.65489555968
293,2030,reg1,Solar_PV_PP,Electricity,113401.36709167043
294,2031,reg1,Solar_PV_PP,Electricity,121214.31231385191
295,2032,reg1,Solar_PV_PP,Electricity,125142.1036998225
296,2033,reg1,Solar_PV_PP,Electricity,128819.69826261808
297,2034,reg1,Solar_PV_PP,Electricity,130202.35753733538
298,2035,reg1,Solar_PV_PP,Electricity,135829.74449867214
299,2036,reg1,Solar_PV_PP,Electricity,144554.57685374364
300,2037,reg1,Solar_PV_PP,Electricity,146057.39077720663
301,2038,reg1,Solar_PV_PP,Electricity,146438.8524781317
302,2039,reg1,Solar_PV_PP,Electricity,149517.50804253647
303,2040,reg1,Solar_PV_PP,Electricity,152409.28834289807
304,2041,reg1,Solar_PV_PP,Electricity,158312.6335849251
305,2042,reg1,Solar_PV_PP,Electricity,161719.26111613272
306,2043,reg1,Solar_PV_PP,Electricity,164613.79817740596
307,2044,reg1,Solar_PV_PP,Electricity,166814.82896487793
308,2045,reg1,Solar_PV_PP,Electricity,173161.0194121244
309,2046,reg1,Solar_PV_PP,Electricity,178743.01161988918
310,2047,reg1,Solar_PV_PP,Electricity,180880.48932203214
311,2048,reg1,Solar_PV_PP,Electricity,186048.0686336315
312,2049,reg1,Solar_PV_PP,Electricity,192584.31054839084
313,2050,reg1,Solar_PV_PP,Electricity,201459.57595854672
314,2051,reg1,Solar_PV_PP,Electricity,201077.08618210617
315,2052,reg1,Solar_PV_PP,Electricity,200587.80217681418
316,2053,reg1,Solar_PV_PP,Electricity,200023.36799420725
317,2054,reg1,Solar_PV_PP,Electricity,198661.4358703202
318,2055,reg1,Solar_PV_PP,Electricity,197089.37697840043
319,2056,reg1,Solar_PV_PP,Electricity,196916.54584958538
320,2057,reg1,Solar_PV_PP,Electricity,197136.9956939288
321,2058,reg1,Solar_PV_PP,Electricity,197317.90693065588
322,2059,reg1,Solar_PV_PP,Electricity,193761.1850766865
323,2060,reg1,Solar_PV_PP,Electricity,185805.89574977662
324,2025,reg1,Wind_On-Shore_PP,Electricity,22829.553934796983
325,2026,reg1,Wind_On-Shore_PP,Electricity,26144.06695051566
326,2027,reg1,Wind_On-Shore_PP,Electricity,29458.579966234338
327,2028,reg1,Wind_On-Shore_PP,Electricity,32773.092981953014
328,2029,reg1,Wind_On-Shore_PP,Electricity,36087.6059976717
329,2030,reg1,Wind_On-Shore_PP,Electricity,39402.11901339038
330,2031,reg1,Wind_On-Shore_PP,Electricity,41799.12071953465
331,2032,reg1,Wind_On-Shore_PP,Electricity,46031.14504482775
332,2033,reg1,Wind_On-Shore_PP,Electricity,48813.92634184425
333,2034,reg1,Wind_On-Shore_PP,Electricity,48432.475903154496
334,2035,reg1,Wind_On-Shore_PP,Electricity,47519.29374576262
335,2036,reg1,Wind_On-Shore_PP,Electricity,50833.80676148129
336,2037,reg1,Wind_On-Shore_PP,Electricity,52772.91048847385
337,2038,reg1,Wind_On-Shore_PP,Electricity,57462.832792918634
338,2039,reg1,Wind_On-Shore_PP,Electricity,60777.345808637314
339,2040,reg1,Wind_On-Shore_PP,Electricity,64091.85882435598
340,2041,reg1,Wind_On-Shore_PP,Electricity,65712.5459362737
341,2042,reg1,Wind_On-Shore_PP,Electricity,68981.0450369603
342,2043,reg1,Wind_On-Shore_PP,Electricity,72258.75142067205
343,2044,reg1,Wind_On-Shore_PP,Electricity,75541.34408534122
344,2045,reg1,Wind_On-Shore_PP,Electricity,78935.88512165856
345,2046,reg1,Wind_On-Shore_PP,Electricity,83978.93691866801
346,2047,reg1,Wind_On-Shore_PP,Electricity,85827.50557844911
347,2048,reg1,Wind_On-Shore_PP,Electricity,90607.96295010536
348,2049,reg1,Wind_On-Shore_PP,Electricity,93019.2911782988
349,2050,reg1,Wind_On-Shore_PP,Electricity,95775.58298516323
350,2051,reg1,Wind_On-Shore_PP,Electricity,97236.9889815427
351,2052,reg1,Wind_On-Shore_PP,Electricity,97236.9889815427
352,2053,reg1,Wind_On-Shore_PP,Electricity,97236.9889815427
353,2054,reg1,Wind_On-Shore_PP,Electricity,97236.9889815427
354,2055,reg1,Wind_On-Shore_PP,Electricity,97236.9889815427
355,2056,reg1,Wind_On-Shore_PP,Electricity,97236.9889815427
356,2057,reg1,Wind_On-Shore_PP,Electricity,97236.9889815427
357,2058,reg1,Wind_On-Shore_PP,Electricity,97236.9889815427
358,2059,reg1,Wind_On-Shore_PP,Electricity,101464.68415465325
359,2060,reg1,Wind_On-Shore_PP,Electricity,105692.37932776379
360,2025,reg1,Wind_Off-Shore_PP,Electricity,76.64064781414223
361,2026,reg1,Wind_Off-Shore_PP,Electricity,76.64064781414152
362,2027,reg1,Wind_Off-Shore_PP,Electricity,76.64064781414183
363,2028,reg1,Wind_Off-Shore_PP,Electricity,76.64064781414172
