,Year,Timesteps,Region,Technology,Carrier,Value
157,2031,14,reg1,NG_supply,NG,13152.567594364593
158,2031,15,reg1,NG_supply,NG,13227.297523146124
159,2031,16,reg1,NG_supply,NG,19191.333363915855
160,2031,17,reg1,NG_supply,NG,20963.207208093238
161,2031,18,reg1,NG_supply,NG,9390.5726743522
162,2031,19,reg1,NG_supply,NG,7328.178114412436
163,2031,20,reg1,NG_supply,NG,7664.5500699971135
164,2031,21,reg1,NG_supply,NG,7149.360166533793
165,2031,22,reg1,NG_supply,NG,14642.12388333297
166,2031,23,reg1,NG_supply,NG,10914.850466738793
167,2031,24,reg1,NG_supply,NG,8212.966237132989
168,2032,1,reg1,NG_supply,NG,8720.645516409659
169,2032,2,reg1,NG_supply,NG,13656.943204718289
170,2032,3,reg1,NG_supply,NG,8485.213927448687
171,2032,4,reg1,NG_supply,NG,6593.679825170391
172,2032,5,reg1,NG_supply,NG,3887.4332438140823
173,2032,6,reg1,NG_supply,NG,2507.5164545146577
174,2032,7,reg1,NG_supply,NG,2291.873608569202
175,2032,8,reg1,NG_supply,NG,2748.8787791082855
176,2032,9,reg1,NG_supply,NG,8090.290675531334
177,2032,10,reg1,NG_supply,NG,8573.074976081214
178,2032,11,reg1,NG_supply,NG,9400.259793415466
179,2032,12,reg1,NG_supply,NG,9340.734052930928
180,2032,13,reg1,NG_supply,NG,14708.50594715134
181,2032,14,reg1,NG_supply,NG,15349.101526331979
182,2032,15,reg1,NG_supply,NG,9303.828837133578
183,2032,16,reg1,NG_supply,NG,11520.422509321535
184,2032,17,reg1,NG_supply,NG,20574.274143842013
185,2032,18,reg1,NG_supply,NG,7196.689470487382
186,2032,19,reg1,NG_supply,NG,7462.9548068253025
187,2032,20,reg1,NG_supply,NG,16082.48519597723
188,2032,21,reg1,NG_supply,NG,7645.385189874339
189,2032,22,reg1,NG_supply,NG,13612.677822995945
190,2032,23,reg1,NG_supply,NG,8154.641048398123
191,2032,24,reg1,NG_supply,NG,15690.51189226022
192,2033,1,reg1,NG_supply,NG,8885.11525740738
193,2033,2,reg1,NG_supply,NG,12800.265109232812
194,2033,3,reg1,NG_supply,NG,8971.979074168832
195,2033,4,reg1,NG_supply,NG,4532.7842408757015
196,2033,5,reg1,NG_supply,NG,1526.7129986754899
197,2033,6,reg1,NG_supply,NG,1086.1055037994347
198,2033,7,reg1,NG_supply,NG,868.5116707870984
199,2033,8,reg1,NG_supply,NG,1389.2118164039557
200,2033,9,reg1,NG_supply,NG,7311.445871701045
201,2033,10,reg1,NG_supply,NG,8961.229458760099
202,2033,11,reg1,NG_supply,NG,13421.197241689215
203,2033,12,reg1,NG_supply,NG,19678.800502311184
204,2033,13,reg1,NG_supply,NG,9626.918639144209
205,2033,14,reg1,NG_supply,NG,10787.812035392715
206,2033,15,reg1,NG_supply,NG,14130.273353662486
207,2033,16,reg1,NG_supply,NG,8886.526090986441
208,2033,17,reg1,NG_supply,NG,20817.439903854072
209,2033,18,reg1,NG_supply,NG,8388.836965656174
210,2033,19,reg1,NG_supply,NG,16495.592249169218
211,2033,20,reg1,NG_supply,NG,7662.434969381833
212,2033,21,reg1,NG_supply,NG,11656.42686286655
213,2033,22,reg1,NG_supply,NG,8757.853902292072
214,2033,23,reg1,NG_supply,NG,7390.673389426153
215,2033,24,reg1,NG_supply,NG,8640.063777259615
216,2034,1,reg1,NG_supply,NG,18308.507622629626
217,2034,2,reg1,NG_supply,NG,8584.034669269955
218,2034,3,reg1,NG_supply,NG,8603.240081153022
219,2034,4,reg1,NG_supply,NG,2522.305722810663
220,2034,5,reg1,NG_supply,NG,711.5068590410095
221,2034,6,reg1,NG_supply,NG,580.6338847723476
222,2034,7,reg1,NG_supply,NG,586.155782420253
223,2034,8,reg1,NG_supply,NG,583.7877990222593
224,2034,9,reg1,NG_supply,NG,5966.223157930257
225,2034,10,reg1,NG_supply,NG,8592.255344189934
226,2034,11,reg1,NG_supply,NG,8601.279010514532
227,2034,12,reg1,NG_supply,NG,21721.415756637896
228,2034,13,reg1,NG_supply,NG,10613.00221072555
229,2034,14,reg1,NG_supply,NG,10926.929231401455
230,2034,15,reg1,NG_supply,NG,9548.680300782507
231,2034,16,reg1,NG_supply,NG,11999.315304560856
232,2034,17,reg1,NG_supply,NG,8470.23234752864
233,2034,18,reg1,NG_supply,NG,8428.123913362393
234,2034,19,reg1,NG_supply,NG,15585.38839937097
235,2034,20,reg1,NG_supply,NG,8073.971470602224
236,2034,21,reg1,NG_supply,NG,15393.390698600952
237,2034,22,reg1,NG_supply,NG,8046.206426027397
238,2034,23,reg1,NG_supply,NG,8143.121569550848
239,2034,24,reg1,NG_supply,NG,8451.870489917372
240,2035,1,reg1,NG_supply,NG,8143.575194466225
241,2035,2,reg1,NG_supply,NG,8213.886712846292
242,2035,3,reg1,NG_supply,NG,8106.400024470657
243,2035,4,reg1,NG_supply,NG,606.8371806646037
244,2035,5,reg1,NG_supply,NG,606.8371806646037
245,2035,6,reg1,NG_supply,NG,592.7601281220739
246,2035,7,reg1,NG_supply,NG,590.5319129282944
247,2035,8,reg1,NG_supply,NG,603.1458345046248
248,2035,9,reg1,NG_supply,NG,3939.5749313302963
249,2035,10,reg1,NG_supply,NG,8222.97858300852
250,2035,11,reg1,NG_supply,NG,13155.699124734196
251,2035,12,reg1,NG_supply,NG,15135.577024808223
252,2035,13,reg1,NG_supply,NG,21948.17506172041
253,2035,14,reg1,NG_supply,NG,10990.512914511695
254,2035,15,reg1,NG_supply,NG,8195.156497178656
255,2035,16,reg1,NG_supply,NG,8145.046995586854
256,2035,17,reg1,NG_supply,NG,8098.407198127758
257,2035,18,reg1,NG_supply,NG,8055.419350731993
258,2035,19,reg1,NG_supply,NG,15972.385533668074
259,2035,20,reg1,NG_supply,NG,8013.823451877535
260,2035,21,reg1,NG_supply,NG,8008.082894666424
261,2035,22,reg1,NG_supply,NG,15877.525581955786
262,2035,23,reg1,NG_supply,NG,8028.879374290086
263,2035,24,reg1,NG_supply,NG,8079.661862459859
264,2036,1,reg1,NG_supply,NG,17651.80751813275
265,2036,2,reg1,NG_supply,NG,9982.085850958523
266,2036,3,reg1,NG_supply,NG,7864.837022557182
267,2036,4,reg1,NG_supply,NG,619.2363473331774
268,2036,5,reg1,NG_supply,NG,619.2363473331774
269,2036,6,reg1,NG_supply,NG,604.5845028004824
270,2036,7,reg1,NG_supply,NG,594.988790947542
271,2036,8,reg1,NG_supply,NG,614.8834001280915
272,2036,9,reg1,NG_supply,NG,2238.2473219703693
273,2036,10,reg1,NG_supply,NG,7853.399175215863
274,2036,11,reg1,NG_supply,NG,7862.795059543959
275,2036,12,reg1,NG_supply,NG,7866.492956693958
276,2036,13,reg1,NG_supply,NG,15278.914256376142
277,2036,14,reg1,NG_supply,NG,7861.870055317954
278,2036,15,reg1,NG_supply,NG,7825.022094622383
279,2036,16,reg1,NG_supply,NG,23668.334654596478
280,2036,17,reg1,NG_supply,NG,7375.64668822121
281,2036,18,reg1,NG_supply,NG,4699.123528250778
282,2036,19,reg1,NG_supply,NG,7654.715880064715
283,2036,20,reg1,NG_supply,NG,7640.071819066572
284,2036,21,reg1,NG_supply,NG,7634.216749262413
285,2036,22,reg1,NG_supply,NG,7637.00272944654
286,2036,23,reg1,NG_supply,NG,16732.893222049774
287,2036,24,reg1,NG_supply,NG,7707.223573779214
288,2037,1,reg1,NG_supply,NG,7400.986292770328
289,2037,2,reg1,NG_supply,NG,9162.80850777648
290,2037,3,reg1,NG_supply,NG,6888.031332990681
291,2037,4,reg1,NG_supply,NG,631.3189712612625
292,2037,5,reg1,NG_supply,NG,631.3189712612625
293,2037,6,reg1,NG_supply,NG,616.1070088075725
294,2037,7,reg1,NG_supply,NG,606.3284165682584
295,2037,8,reg1,NG_supply,NG,611.5838379305068
296,2037,9,reg1,NG_supply,NG,627.2111108638021
297,2037,10,reg1,NG_supply,NG,7483.517120811961
298,2037,11,reg1,NG_supply,NG,12712.032541451359
299,2037,12,reg1,NG_supply,NG,19388.370170187132
300,2037,13,reg1,NG_supply,NG,7497.141325783187
301,2037,14,reg1,NG_supply,NG,11526.774648469174
302,2037,15,reg1,NG_supply,NG,7454.599214113797
303,2037,16,reg1,NG_supply,NG,22823.68160455569
304,2037,17,reg1,NG_supply,NG,7354.039276941029
305,2037,18,reg1,NG_supply,NG,7309.35827898324
306,2037,19,reg1,NG_supply,NG,7281.047209478488
307,2037,20,reg1,NG_supply,NG,7266.124053862409
308,2037,21,reg1,NG_supply,NG,7260.157394897961
309,2037,22,reg1,NG_supply,NG,11206.92892504538
310,2037,23,reg1,NG_supply,NG,7281.77297976406
311,2037,24,reg1,NG_supply,NG,9899.030257428796
312,2038,1,reg1,NG_supply,NG,17204.895487592155
313,2038,2,reg1,NG_supply,NG,8335.231358567775
314,2038,3,reg1,NG_supply,NG,6383.785331361843
315,2038,4,reg1,NG_supply,NG,627.0216218405396
316,2038,5,reg1,NG_supply,NG,627.9975614134376
317,2038,6,reg1,NG_supply,NG,594.189488248608
318,2038,7,reg1,NG_supply,NG,598.9702820849081
319,2038,8,reg1,NG_supply,NG,590.5862941624964
320,2038,9,reg1,NG_supply,NG,623.6281013074375
321,2038,10,reg1,NG_supply,NG,7113.332419796814
322,2038,11,reg1,NG_supply,NG,12582.133202525976
323,2038,12,reg1,NG_supply,NG,7115.7070709443315
324,2038,13,reg1,NG_supply,NG,10075.691284204077
325,2038,14,reg1,NG_supply,NG,7115.7070709443315
326,2038,15,reg1,NG_supply,NG,11203.447479427305
327,2038,16,reg1,NG_supply,NG,15973.900518263228
328,2038,17,reg1,NG_supply,NG,6981.496505155181
329,2038,18,reg1,NG_supply,NG,6936.001769864887
330,2038,19,reg1,NG_supply,NG,6907.175094728386
331,2038,20,reg1,NG_supply,NG,6891.980156265043
332,2038,21,reg1,NG_supply,NG,15655.302734157036
333,2038,22,reg1,NG_supply,NG,6888.795614222997
334,2038,23,reg1,NG_supply,NG,6907.914082856066
335,2038,24,reg1,NG_supply,NG,6961.658012748538
336,2039,1,reg1,NG_supply,NG,6657.348552319689
337,2039,2,reg1,NG_supply,NG,7560.919931291394
338,2039,3,reg1,NG_supply,NG,5908.406816278964
339,2039,4,reg1,NG_supply,NG,632.5294287057965
340,2039,5,reg1,NG_supply,NG,632.5294287057965
341,2039,6,reg1,NG_supply,NG,619.8457322420097
342,2039,7,reg1,NG_supply,NG,609.0898373418393
343,2039,8,reg1,NG_supply,NG,615.1600241514012
344,2039,9,reg1,NG_supply,NG,616.0817960558328
345,2039,10,reg1,NG_supply,NG,6735.483273550009
346,2039,11,reg1,NG_supply,NG,12032.157774566269
347,2039,12,reg1,NG_supply,NG,6735.483273550009
348,2039,13,reg1,NG_supply,NG,6735.483273550009
349,2039,14,reg1,NG_supply,NG,13201.970615499666
350,2039,15,reg1,NG_supply,NG,6712.888019239678
351,2039,16,reg1,NG_supply,NG,6658.933294180663
352,2039,17,reg1,NG_supply,NG,9228.481119653497
353,2039,18,reg1,NG_supply,NG,6562.427945250546
354,2039,19,reg1,NG_supply,NG,6533.099535814408
355,2039,20,reg1,NG_supply,NG,16080.325602728994
356,2039,21,reg1,NG_supply,NG,6511.459059287733
357,2039,22,reg1,NG_supply,NG,6514.400156613266
358,2039,23,reg1,NG_supply,NG,6533.851386184748
359,2039,24,reg1,NG_supply,NG,20296.239893044618
360,2040,1,reg1,NG_supply,NG,4919.317839526828
361,2040,2,reg1,NG_supply,NG,6547.433174823871
362,2040,3,reg1,NG_supply,NG,1366.1794287057965
363,2040,4,reg1,NG_supply,NG,632.5294287057965
364,2040,5,reg1,NG_supply,NG,632.5294287057965
365,2040,6,reg1,NG_supply,NG,630.4626322352407
366,2040,7,reg1,NG_supply,NG,620.1641456349557
367,2040,8,reg1,NG_supply,NG,625.6989798066754
368,2040,9,reg1,NG_supply,NG,678.454557153778
369,2040,10,reg1,NG_supply,NG,3769.9511535212814
370,2040,11,reg1,NG_supply,NG,7087.699018711152
371,2040,12,reg1,NG_supply,NG,7087.699018711152
372,2040,13,reg1,NG_supply,NG,7087.699018711152
373,2040,14,reg1,NG_supply,NG,19938.67997706161
374,2040,15,reg1,NG_supply,NG,7075.249704874147
375,2040,16,reg1,NG_supply,NG,7020.397470785988
376,2040,17,reg1,NG_supply,NG,6969.343339198513
377,2040,18,reg1,NG_supply,NG,6922.286805140223
378,2040,19,reg1,NG_supply,NG,4470.004701484642
379,2040,20,reg1,NG_supply,NG,16291.593490405805
380,2040,21,reg1,NG_supply,NG,4592.425778493666
381,2040,22,reg1,NG_supply,NG,7389.766272198795
382,2040,23,reg1,NG_supply,NG,6620.658172403976
383,2040,24,reg1,NG_supply,NG,17832.202192652
384,2041,1,reg1,NG_supply,NG,16254.4754518801
385,2041,2,reg1,NG_supply,NG,6705.479606006965
386,2041,3,reg1,NG_supply,NG,1366.1794287057965
387,2041,4,reg1,NG_supply,NG,632.5294287057965
388,2041,5,reg1,NG_supply,NG,632.5294287057965
389,2041,6,reg1,NG_supply,NG,608.0435078186351
390,2041,7,reg1,NG_supply,NG,605.0927437278484
391,2041,8,reg1,NG_supply,NG,595.7594694592949
392,2041,9,reg1,NG_supply,NG,611.4119323458866
393,2041,10,reg1,NG_supply,NG,3611.544083239661
394,2041,11,reg1,NG_supply,NG,6706.264763872296
395,2041,12,reg1,NG_supply,NG,6706.264763872296
396,2041,13,reg1,NG_supply,NG,18700.51752792709
397,2041,14,reg1,NG_supply,NG,6706.264763872296
398,2041,15,reg1,NG_supply,NG,18457.860494930763
399,2041,16,reg1,NG_supply,NG,5142.671984088585
400,2041,17,reg1,NG_supply,NG,5407.206484319861
401,2041,18,reg1,NG_supply,NG,6529.827653570265
402,2041,19,reg1,NG_supply,NG,9955.92605842374
403,2041,20,reg1,NG_supply,NG,5912.6847841164035
404,2041,21,reg1,NG_supply,NG,3254.3895560706806
405,2041,22,reg1,NG_supply,NG,3560.3178930705712
406,2041,23,reg1,NG_supply,NG,4995.8961225887015
407,2041,24,reg1,NG_supply,NG,16615.762074165123
408,2042,1,reg1,NG_supply,NG,16122.729426195638
409,2042,2,reg1,NG_supply,NG,6309.130747417151
410,2042,3,reg1,NG_supply,NG,1365.1737042029463
411,2042,4,reg1,NG_supply,NG,602.9285953469788
412,2042,5,reg1,NG_supply,NG,611.7321501519023
413,2042,6,reg1,NG_supply,NG,585.0962234972058
414,2042,7,reg1,NG_supply,NG,575.2838664917938
415,2042,8,reg1,NG_supply,NG,580.5574344408616
416,2042,9,reg1,NG_supply,NG,581.4503044514081
417,2042,10,reg1,NG_supply,NG,3393.6105725479665
418,2042,11,reg1,NG_supply,NG,6321.736719529819
419,2042,12,reg1,NG_supply,NG,6324.830509033439
420,2042,13,reg1,NG_supply,NG,6324.830509033439
421,2042,14,reg1,NG_supply,NG,6320.790831216771
422,2042,15,reg1,NG_supply,NG,17420.635513250276
423,2042,16,reg1,NG_supply,NG,16800.84914565084
424,2042,17,reg1,NG_supply,NG,5170.262545829275
425,2042,18,reg1,NG_supply,NG,6137.368502000308
426,2042,19,reg1,NG_supply,NG,6108.959676436562
427,2042,20,reg1,NG_supply,NG,2980.894694062631
428,2042,21,reg1,NG_supply,NG,13903.632106004981
429,2042,22,reg1,NG_supply,NG,6090.846610911059
430,2042,23,reg1,NG_supply,NG,10864.578851449533
431,2042,24,reg1,NG_supply,NG,14421.553204138729
432,2043,1,reg1,NG_supply,NG,15607.180248140334
433,2043,2,reg1,NG_supply,NG,5898.044413498152
434,2043,3,reg1,NG_supply,NG,1349.5300437527767
435,2043,4,reg1,NG_supply,NG,587.1723976854615
436,2043,5,reg1,NG_supply,NG,588.1103659188865
437,2043,6,reg1,NG_supply,NG,569.7817567927094
438,2043,7,reg1,NG_supply,NG,560.2124645846866
439,2043,8,reg1,NG_supply,NG,565.3553994224284
440,2043,9,reg1,NG_supply,NG,566.226151885877
441,2043,10,reg1,NG_supply,NG,3042.0618319851365
442,2043,11,reg1,NG_supply,NG,5924.710528316473
443,2043,12,reg1,NG_supply,NG,8766.193764802836
444,2043,13,reg1,NG_supply,NG,5943.0951431234225
445,2043,14,reg1,NG_supply,NG,5923.788070882574
446,2043,15,reg1,NG_supply,NG,16167.837938263114
447,2043,16,reg1,NG_supply,NG,15758.280414982357
448,2043,17,reg1,NG_supply,NG,5788.634000680635
449,2043,18,reg1,NG_supply,NG,4059.989120905208
450,2043,19,reg1,NG_supply,NG,12857.398562198357
451,2043,20,reg1,NG_supply,NG,15983.396881896295
452,2043,21,reg1,NG_supply,NG,5696.761557252902
453,2043,22,reg1,NG_supply,NG,5103.446327962316
454,2043,23,reg1,NG_supply,NG,15998.710859719458
455,2043,24,reg1,NG_supply,NG,5769.567373818461
456,2044,1,reg1,NG_supply,NG,14863.907614884281
457,2044,2,reg1,NG_supply,NG,5501.695554908217
458,2044,3,reg1,NG_supply,NG,1333.886383302607
459,2044,4,reg1,NG_supply,NG,571.416200023944
460,2044,5,reg1,NG_supply,NG,572.3303433961715
461,2044,6,reg1,NG_supply,NG,554.4672900882131
462,2044,7,reg1,NG_supply,NG,545.1410626775792
463,2044,8,reg1,NG_supply,NG,550.1533644039952
464,2044,9,reg1,NG_supply,NG,551.0019993203459
465,2044,10,reg1,NG_supply,NG,2559.5499874517063
466,2044,11,reg1,NG_supply,NG,10028.750156192209
467,2044,12,reg1,NG_supply,NG,5535.502840395852
468,2044,13,reg1,NG_supply,NG,5545.601973519616
469,2044,14,reg1,NG_supply,NG,14950.853491716205
470,2044,15,reg1,NG_supply,NG,5490.972182108124
471,2044,16,reg1,NG_supply,NG,14865.366617127851
472,2044,17,reg1,NG_supply,NG,13789.28862069166
473,2044,18,reg1,NG_supply,NG,9561.900547366193
474,2044,19,reg1,NG_supply,NG,6284.058992513018
475,2044,20,reg1,NG_supply,NG,14735.284201781344
476,2044,21,reg1,NG_supply,NG,5149.644967550224
477,2044,22,reg1,NG_supply,NG,14732.301303985047
478,2044,23,reg1,NG_supply,NG,5326.141015757927
479,2044,24,reg1,NG_supply,NG,5006.527586979882
480,2045,1,reg1,NG_supply,NG,6509.106876419499
481,2045,2,reg1,NG_supply,NG,5421.8416188736055
482,2045,3,reg1,NG_supply,NG,2648.8884201200262
483,2045,4,reg1,NG_supply,NG,555.6600023624266
484,2045,5,reg1,NG_supply,NG,556.5503208734566
485,2045,6,reg1,NG_supply,NG,539.1528233837166
486,2045,7,reg1,NG_supply,NG,530.069660770472
487,2045,8,reg1,NG_supply,NG,534.951329385562
488,2045,9,reg1,NG_supply,NG,535.7778467548148
